payment_id,subscription_id,user_id,payment_date,amount_inr,payment_method,payment_status
PAY0029830,SUB004279,USR003745,2025-08-18,299,UPI,Success
PAY0029831,SUB004279,USR003745,2025-09-17,299,Credit Card,Success
PAY0029832,SUB004279,USR003745,2025-10-17,299,UPI,Success
PAY0029833,SUB004279,USR003745,2025-11-16,299,UPI,Success
PAY0029834,SUB004279,USR003745,2025-12-16,299,UPI,Success
PAY0029835,SUB004280,USR003746,2025-09-09,499,UPI,Success
PAY0029836,SUB004280,USR003746,2025-10-09,499,UPI,Success
PAY0029837,SUB004280,USR003746,2025-11-08,499,UPI,Success
PAY0029838,SUB004280,USR003746,2025-12-08,499,UPI,Success
PAY0029839,SUB004281,USR003747,2025-06-11,799,UPI,Success
PAY0029840,SUB004281,USR003747,2025-07-11,799,UPI,Failed
PAY0029841,SUB004281,USR003747,2025-08-10,799,Net Banking,Success
PAY0029842,SUB004281,USR003747,2025-09-09,799,UPI,Success
PAY0029843,SUB004281,USR003747,2025-10-09,799,UPI,Success
PAY0029844,SUB004281,USR003747,2025-11-08,799,Credit Card,Success
PAY0029845,SUB004281,USR003747,2025-12-08,799,Credit Card,Success
PAY0029846,SUB004282,USR003748,2025-04-05,299,Credit Card,Success
PAY0029847,SUB004282,USR003748,2025-05-05,299,UPI,Success
PAY0029848,SUB004282,USR003748,2025-06-04,299,UPI,Success
PAY0029849,SUB004282,USR003748,2025-07-04,299,Debit Card,Success
PAY0029850,SUB004282,USR003748,2025-08-03,299,UPI,Success
PAY0029851,SUB004282,USR003748,2025-09-02,299,Debit Card,Success
PAY0029852,SUB004282,USR003748,2025-10-02,299,UPI,Success
PAY0029853,SUB004282,USR003748,2025-11-01,299,UPI,Success
PAY0029854,SUB004282,USR003748,2025-12-01,299,Debit Card,Success
PAY0029855,SUB004282,USR003748,2025-12-31,299,Wallet,Success
PAY0029856,SUB004283,USR003749,2025-03-08,799,Debit Card,Success
PAY0029857,SUB004283,USR003749,2025-04-07,799,Credit Card,Success
PAY0029858,SUB004283,USR003749,2025-05-07,799,Debit Card,Success
PAY0029859,SUB004283,USR003749,2025-06-06,799,UPI,Success
PAY0029860,SUB004283,USR003749,2025-07-06,799,UPI,Success
PAY0029861,SUB004283,USR003749,2025-08-05,799,UPI,Failed
PAY0029862,SUB004283,USR003749,2025-09-04,799,UPI,Success
PAY0029863,SUB004283,USR003749,2025-10-04,799,Net Banking,Success
PAY0029864,SUB004283,USR003749,2025-11-03,799,Debit Card,Success
PAY0029865,SUB004283,USR003749,2025-12-03,799,UPI,Success
PAY0029866,SUB004284,USR003749,2025-12-08,299,UPI,Success
PAY0029867,SUB004285,USR003750,2025-05-26,299,Credit Card,Success
PAY0029868,SUB004285,USR003750,2025-06-25,299,Net Banking,Success
PAY0029869,SUB004285,USR003750,2025-07-25,299,UPI,Success
PAY0029870,SUB004285,USR003750,2025-08-24,299,Credit Card,Success
PAY0029871,SUB004285,USR003750,2025-09-23,299,Credit Card,Success
PAY0029872,SUB004285,USR003750,2025-10-23,299,Credit Card,Success
PAY0029873,SUB004286,USR003750,2025-11-18,799,UPI,Success
PAY0029874,SUB004286,USR003750,2025-12-18,799,UPI,Success
PAY0029875,SUB004287,USR003751,2025-06-11,149,Net Banking,Success
PAY0029876,SUB004287,USR003751,2025-07-11,149,UPI,Success
PAY0029877,SUB004287,USR003751,2025-08-10,149,Net Banking,Success
PAY0029878,SUB004287,USR003751,2025-09-09,149,Debit Card,Success
PAY0029879,SUB004287,USR003751,2025-10-09,149,Debit Card,Success
PAY0029880,SUB004287,USR003751,2025-11-08,149,UPI,Success
PAY0029881,SUB004287,USR003751,2025-12-08,149,Wallet,Success
PAY0029882,SUB004288,USR003752,2025-01-24,299,UPI,Success
PAY0029883,SUB004288,USR003752,2025-02-23,299,Credit Card,Success
PAY0029884,SUB004288,USR003752,2025-03-25,299,UPI,Success
PAY0029885,SUB004288,USR003752,2025-04-24,299,UPI,Success
PAY0029886,SUB004288,USR003752,2025-05-24,299,Credit Card,Success
PAY0029887,SUB004288,USR003752,2025-06-23,299,Wallet,Success
PAY0029888,SUB004288,USR003752,2025-07-23,299,UPI,Success
PAY0029889,SUB004288,USR003752,2025-08-22,299,UPI,Success
PAY0029890,SUB004289,USR003753,2025-04-08,299,Credit Card,Success
PAY0029891,SUB004289,USR003753,2025-05-08,299,Wallet,Success
PAY0029892,SUB004289,USR003753,2025-06-07,299,UPI,Success
PAY0029893,SUB004289,USR003753,2025-07-07,299,UPI,Success
PAY0029894,SUB004289,USR003753,2025-08-06,299,Credit Card,Success
PAY0029895,SUB004289,USR003753,2025-09-05,299,Credit Card,Success
PAY0029896,SUB004289,USR003753,2025-10-05,299,UPI,Success
PAY0029897,SUB004289,USR003753,2025-11-04,299,UPI,Success
PAY0029898,SUB004289,USR003753,2025-12-04,299,Credit Card,Success
PAY0029899,SUB004290,USR003754,2025-01-23,299,UPI,Success
PAY0029900,SUB004290,USR003754,2025-02-22,299,Credit Card,Failed
PAY0029901,SUB004290,USR003754,2025-03-24,299,UPI,Success
PAY0029902,SUB004290,USR003754,2025-04-23,299,UPI,Success
PAY0029903,SUB004290,USR003754,2025-05-23,299,Debit Card,Success
PAY0029904,SUB004290,USR003754,2025-06-22,299,Credit Card,Success
PAY0029905,SUB004290,USR003754,2025-07-22,299,UPI,Success
PAY0029906,SUB004290,USR003754,2025-08-21,299,UPI,Success
PAY0029907,SUB004291,USR003755,2025-04-10,499,Debit Card,Success
PAY0029908,SUB004291,USR003755,2025-05-10,499,Wallet,Success
PAY0029909,SUB004291,USR003755,2025-06-09,499,Debit Card,Success
PAY0029910,SUB004291,USR003755,2025-07-09,499,Debit Card,Success
PAY0029911,SUB004291,USR003755,2025-08-08,499,Debit Card,Failed
PAY0029912,SUB004291,USR003755,2025-09-07,499,UPI,Success
PAY0029913,SUB004291,USR003755,2025-10-07,499,UPI,Success
PAY0029914,SUB004291,USR003755,2025-11-06,499,UPI,Success
PAY0029915,SUB004291,USR003755,2025-12-06,499,Wallet,Success
PAY0029916,SUB004292,USR003755,2025-12-16,499,UPI,Failed
PAY0029917,SUB004293,USR003756,2025-06-22,149,UPI,Success
PAY0029918,SUB004293,USR003756,2025-07-22,149,UPI,Failed
PAY0029919,SUB004293,USR003756,2025-08-21,149,UPI,Success
PAY0029920,SUB004293,USR003756,2025-09-20,149,Credit Card,Success
PAY0029921,SUB004293,USR003756,2025-10-20,149,UPI,Success
PAY0029922,SUB004293,USR003756,2025-11-19,149,Wallet,Success
PAY0029923,SUB004293,USR003756,2025-12-19,149,UPI,Success
PAY0029924,SUB004294,USR003757,2025-06-08,799,Credit Card,Success
PAY0029925,SUB004294,USR003757,2025-07-08,799,UPI,Success
PAY0029926,SUB004294,USR003757,2025-08-07,799,UPI,Success
PAY0029927,SUB004294,USR003757,2025-09-06,799,Debit Card,Success
PAY0029928,SUB004294,USR003757,2025-10-06,799,UPI,Success
PAY0029929,SUB004294,USR003757,2025-11-05,799,UPI,Success
PAY0029930,SUB004294,USR003757,2025-12-05,799,Credit Card,Success
PAY0029931,SUB004295,USR003758,2025-01-13,149,UPI,Success
PAY0029932,SUB004295,USR003758,2025-02-12,149,UPI,Success
PAY0029933,SUB004295,USR003758,2025-03-14,149,UPI,Success
PAY0029934,SUB004295,USR003758,2025-04-13,149,Debit Card,Success
PAY0029935,SUB004295,USR003758,2025-05-13,149,UPI,Success
PAY0029936,SUB004295,USR003758,2025-06-12,149,UPI,Success
PAY0029937,SUB004295,USR003758,2025-07-12,149,Credit Card,Failed
PAY0029938,SUB004295,USR003758,2025-08-11,149,UPI,Success
PAY0029939,SUB004295,USR003758,2025-09-10,149,Debit Card,Success
PAY0029940,SUB004295,USR003758,2025-10-10,149,UPI,Success
PAY0029941,SUB004295,USR003758,2025-11-09,149,Wallet,Success
PAY0029942,SUB004295,USR003758,2025-12-09,149,Credit Card,Success
PAY0029943,SUB004296,USR003759,2025-05-04,299,Credit Card,Success
PAY0029944,SUB004296,USR003759,2025-06-03,299,UPI,Success
PAY0029945,SUB004296,USR003759,2025-07-03,299,UPI,Success
PAY0029946,SUB004296,USR003759,2025-08-02,299,UPI,Success
PAY0029947,SUB004296,USR003759,2025-09-01,299,UPI,Success
PAY0029948,SUB004296,USR003759,2025-10-01,299,Net Banking,Failed
PAY0029949,SUB004296,USR003759,2025-10-31,299,Debit Card,Success
PAY0029950,SUB004296,USR003759,2025-11-30,299,Credit Card,Success
PAY0029951,SUB004296,USR003759,2025-12-30,299,Credit Card,Success
PAY0029952,SUB004297,USR003760,2025-02-06,149,UPI,Failed
PAY0029953,SUB004297,USR003760,2025-03-08,149,Net Banking,Success
PAY0029954,SUB004297,USR003760,2025-04-07,149,Credit Card,Success
PAY0029955,SUB004297,USR003760,2025-05-07,149,UPI,Success
PAY0029956,SUB004297,USR003760,2025-06-06,149,Debit Card,Success
PAY0029957,SUB004297,USR003760,2025-07-06,149,Net Banking,Success
PAY0029958,SUB004297,USR003760,2025-08-05,149,UPI,Success
PAY0029959,SUB004297,USR003760,2025-09-04,149,UPI,Success
PAY0029960,SUB004297,USR003760,2025-10-04,149,UPI,Success
PAY0029961,SUB004297,USR003760,2025-11-03,149,Debit Card,Success
PAY0029962,SUB004297,USR003760,2025-12-03,149,Credit Card,Success
PAY0029963,SUB004298,USR003761,2025-02-20,149,UPI,Success
PAY0029964,SUB004298,USR003761,2025-03-22,149,UPI,Success
PAY0029965,SUB004298,USR003761,2025-04-21,149,Credit Card,Success
PAY0029966,SUB004298,USR003761,2025-05-21,149,Net Banking,Success
PAY0029967,SUB004298,USR003761,2025-06-20,149,Credit Card,Success
PAY0029968,SUB004298,USR003761,2025-07-20,149,UPI,Failed
PAY0029969,SUB004299,USR003762,2025-05-13,299,Credit Card,Success
PAY0029970,SUB004299,USR003762,2025-06-12,299,Net Banking,Failed
PAY0029971,SUB004299,USR003762,2025-07-12,299,Debit Card,Success
PAY0029972,SUB004299,USR003762,2025-08-11,299,Debit Card,Success
PAY0029973,SUB004299,USR003762,2025-09-10,299,Credit Card,Success
PAY0029974,SUB004299,USR003762,2025-10-10,299,Debit Card,Success
PAY0029975,SUB004299,USR003762,2025-11-09,299,UPI,Success
PAY0029976,SUB004299,USR003762,2025-12-09,299,UPI,Success
PAY0029977,SUB004300,USR003763,2025-04-01,149,UPI,Success
PAY0029978,SUB004300,USR003763,2025-05-01,149,UPI,Success
PAY0029979,SUB004300,USR003763,2025-05-31,149,UPI,Success
PAY0029980,SUB004300,USR003763,2025-06-30,149,Debit Card,Success
PAY0029981,SUB004300,USR003763,2025-07-30,149,Credit Card,Success
PAY0029982,SUB004301,USR003764,2025-02-13,299,UPI,Success
PAY0029983,SUB004301,USR003764,2025-03-15,299,Credit Card,Success
PAY0029984,SUB004301,USR003764,2025-04-14,299,Net Banking,Success
PAY0029985,SUB004301,USR003764,2025-05-14,299,Credit Card,Success
PAY0029986,SUB004301,USR003764,2025-06-13,299,UPI,Success
PAY0029987,SUB004301,USR003764,2025-07-13,299,Wallet,Success
PAY0029988,SUB004301,USR003764,2025-08-12,299,Wallet,Success
PAY0029989,SUB004302,USR003764,2025-08-22,299,Debit Card,Success
PAY0029990,SUB004302,USR003764,2025-09-21,299,Wallet,Success
PAY0029991,SUB004302,USR003764,2025-10-21,299,UPI,Success
PAY0029992,SUB004302,USR003764,2025-11-20,299,UPI,Success
PAY0029993,SUB004302,USR003764,2025-12-20,299,Net Banking,Success
PAY0029994,SUB004303,USR003765,2025-04-21,299,UPI,Success
PAY0029995,SUB004303,USR003765,2025-05-21,299,Wallet,Success
PAY0029996,SUB004303,USR003765,2025-06-20,299,Net Banking,Success
PAY0029997,SUB004303,USR003765,2025-07-20,299,Debit Card,Failed
PAY0029998,SUB004303,USR003765,2025-08-19,299,Credit Card,Success
PAY0029999,SUB004303,USR003765,2025-09-18,299,Debit Card,Success
PAY0030000,SUB004303,USR003765,2025-10-18,299,UPI,Success
PAY0030001,SUB004303,USR003765,2025-11-17,299,Debit Card,Success
PAY0030002,SUB004303,USR003765,2025-12-17,299,Net Banking,Success
PAY0030003,SUB004304,USR003766,2025-04-27,299,UPI,Success
PAY0030004,SUB004304,USR003766,2025-05-27,299,UPI,Success
PAY0030005,SUB004304,USR003766,2025-06-26,299,Net Banking,Success
PAY0030006,SUB004304,USR003766,2025-07-26,299,Credit Card,Success
PAY0030007,SUB004304,USR003766,2025-08-25,299,Wallet,Success
PAY0030008,SUB004304,USR003766,2025-09-24,299,Debit Card,Success
PAY0030009,SUB004304,USR003766,2025-10-24,299,Debit Card,Success
PAY0030010,SUB004304,USR003766,2025-11-23,299,UPI,Success
PAY0030011,SUB004304,USR003766,2025-12-23,299,Credit Card,Success
PAY0030012,SUB004305,USR003767,2025-02-08,299,UPI,Success
PAY0030013,SUB004305,USR003767,2025-03-10,299,UPI,Success
PAY0030014,SUB004305,USR003767,2025-04-09,299,UPI,Failed
PAY0030015,SUB004305,USR003767,2025-05-09,299,UPI,Success
PAY0030016,SUB004305,USR003767,2025-06-08,299,Credit Card,Success
PAY0030017,SUB004305,USR003767,2025-07-08,299,Credit Card,Success
PAY0030018,SUB004305,USR003767,2025-08-07,299,UPI,Success
PAY0030019,SUB004305,USR003767,2025-09-06,299,Debit Card,Success
PAY0030020,SUB004305,USR003767,2025-10-06,299,Credit Card,Success
PAY0030021,SUB004305,USR003767,2025-11-05,299,Credit Card,Success
PAY0030022,SUB004305,USR003767,2025-12-05,299,Wallet,Success
PAY0030023,SUB004306,USR003768,2025-04-28,499,UPI,Success
PAY0030024,SUB004306,USR003768,2025-05-28,499,Debit Card,Success
PAY0030025,SUB004306,USR003768,2025-06-27,499,UPI,Failed
PAY0030026,SUB004306,USR003768,2025-07-27,499,Wallet,Success
PAY0030027,SUB004306,USR003768,2025-08-26,499,Wallet,Success
PAY0030028,SUB004306,USR003768,2025-09-25,499,Net Banking,Success
PAY0030029,SUB004306,USR003768,2025-10-25,499,Credit Card,Success
PAY0030030,SUB004306,USR003768,2025-11-24,499,UPI,Success
PAY0030031,SUB004306,USR003768,2025-12-24,499,UPI,Success
PAY0030032,SUB004307,USR003769,2025-04-26,499,Wallet,Success
PAY0030033,SUB004307,USR003769,2025-05-26,499,UPI,Success
PAY0030034,SUB004307,USR003769,2025-06-25,499,Credit Card,Success
PAY0030035,SUB004307,USR003769,2025-07-25,499,UPI,Success
PAY0030036,SUB004307,USR003769,2025-08-24,499,Credit Card,Success
PAY0030037,SUB004307,USR003769,2025-09-23,499,UPI,Failed
PAY0030038,SUB004307,USR003769,2025-10-23,499,UPI,Success
PAY0030039,SUB004307,USR003769,2025-11-22,499,UPI,Success
PAY0030040,SUB004307,USR003769,2025-12-22,499,Debit Card,Success
PAY0030041,SUB004308,USR003770,2025-06-15,499,Debit Card,Success
PAY0030042,SUB004308,USR003770,2025-07-15,499,Credit Card,Success
PAY0030043,SUB004308,USR003770,2025-08-14,499,UPI,Success
PAY0030044,SUB004308,USR003770,2025-09-13,499,Debit Card,Success
PAY0030045,SUB004308,USR003770,2025-10-13,499,Credit Card,Failed
PAY0030046,SUB004308,USR003770,2025-11-12,499,UPI,Success
PAY0030047,SUB004308,USR003770,2025-12-12,499,UPI,Failed
PAY0030048,SUB004309,USR003771,2025-07-11,299,UPI,Success
PAY0030049,SUB004309,USR003771,2025-08-10,299,UPI,Success
PAY0030050,SUB004309,USR003771,2025-09-09,299,Net Banking,Success
PAY0030051,SUB004309,USR003771,2025-10-09,299,UPI,Failed
PAY0030052,SUB004309,USR003771,2025-11-08,299,Debit Card,Success
PAY0030053,SUB004309,USR003771,2025-12-08,299,UPI,Success
PAY0030054,SUB004310,USR003772,2025-04-09,299,UPI,Success
PAY0030055,SUB004310,USR003772,2025-05-09,299,UPI,Success
PAY0030056,SUB004310,USR003772,2025-06-08,299,Credit Card,Success
PAY0030057,SUB004310,USR003772,2025-07-08,299,UPI,Success
PAY0030058,SUB004310,USR003772,2025-08-07,299,Credit Card,Success
PAY0030059,SUB004311,USR003773,2025-05-24,149,UPI,Success
PAY0030060,SUB004311,USR003773,2025-06-23,149,Credit Card,Success
PAY0030061,SUB004311,USR003773,2025-07-23,149,Debit Card,Failed
PAY0030062,SUB004311,USR003773,2025-08-22,149,UPI,Success
PAY0030063,SUB004311,USR003773,2025-09-21,149,Debit Card,Success
PAY0030064,SUB004311,USR003773,2025-10-21,149,UPI,Success
PAY0030065,SUB004311,USR003773,2025-11-20,149,UPI,Success
PAY0030066,SUB004311,USR003773,2025-12-20,149,Wallet,Failed
PAY0030067,SUB004312,USR003774,2025-04-04,499,Debit Card,Success
PAY0030068,SUB004312,USR003774,2025-05-04,499,UPI,Failed
PAY0030069,SUB004312,USR003774,2025-06-03,499,Debit Card,Success
PAY0030070,SUB004312,USR003774,2025-07-03,499,Credit Card,Success
PAY0030071,SUB004313,USR003774,2025-07-18,149,Wallet,Success
PAY0030072,SUB004313,USR003774,2025-08-17,149,UPI,Success
PAY0030073,SUB004313,USR003774,2025-09-16,149,Debit Card,Success
PAY0030074,SUB004313,USR003774,2025-10-16,149,Net Banking,Success
PAY0030075,SUB004313,USR003774,2025-11-15,149,Net Banking,Success
PAY0030076,SUB004313,USR003774,2025-12-15,149,UPI,Success
PAY0030077,SUB004314,USR003775,2025-04-06,799,Credit Card,Failed
PAY0030078,SUB004314,USR003775,2025-05-06,799,UPI,Success
PAY0030079,SUB004314,USR003775,2025-06-05,799,UPI,Success
PAY0030080,SUB004314,USR003775,2025-07-05,799,Credit Card,Success
PAY0030081,SUB004314,USR003775,2025-08-04,799,UPI,Success
PAY0030082,SUB004314,USR003775,2025-09-03,799,Credit Card,Success
PAY0030083,SUB004314,USR003775,2025-10-03,799,Credit Card,Success
PAY0030084,SUB004314,USR003775,2025-11-02,799,UPI,Success
PAY0030085,SUB004314,USR003775,2025-12-02,799,UPI,Success
PAY0030086,SUB004315,USR003776,2025-06-13,499,UPI,Success
PAY0030087,SUB004315,USR003776,2025-07-13,499,UPI,Success
PAY0030088,SUB004315,USR003776,2025-08-12,499,Credit Card,Success
PAY0030089,SUB004315,USR003776,2025-09-11,499,UPI,Success
PAY0030090,SUB004315,USR003776,2025-10-11,499,UPI,Success
PAY0030091,SUB004315,USR003776,2025-11-10,499,UPI,Success
PAY0030092,SUB004315,USR003776,2025-12-10,499,UPI,Success
PAY0030093,SUB004316,USR003777,2025-06-19,499,UPI,Success
PAY0030094,SUB004316,USR003777,2025-07-19,499,Debit Card,Success
PAY0030095,SUB004316,USR003777,2025-08-18,499,UPI,Success
PAY0030096,SUB004316,USR003777,2025-09-17,499,UPI,Success
PAY0030097,SUB004316,USR003777,2025-10-17,499,Credit Card,Success
PAY0030098,SUB004316,USR003777,2025-11-16,499,Credit Card,Success
PAY0030099,SUB004316,USR003777,2025-12-16,499,UPI,Success
PAY0030100,SUB004317,USR003778,2025-05-02,499,Credit Card,Success
PAY0030101,SUB004317,USR003778,2025-06-01,499,Net Banking,Success
PAY0030102,SUB004317,USR003778,2025-07-01,499,UPI,Success
PAY0030103,SUB004317,USR003778,2025-07-31,499,Wallet,Success
PAY0030104,SUB004317,USR003778,2025-08-30,499,Debit Card,Success
PAY0030105,SUB004318,USR003779,2025-06-28,149,UPI,Success
PAY0030106,SUB004318,USR003779,2025-07-28,149,Debit Card,Success
PAY0030107,SUB004318,USR003779,2025-08-27,149,Wallet,Success
PAY0030108,SUB004318,USR003779,2025-09-26,149,Debit Card,Success
PAY0030109,SUB004318,USR003779,2025-10-26,149,Credit Card,Success
PAY0030110,SUB004318,USR003779,2025-11-25,149,Credit Card,Success
PAY0030111,SUB004318,USR003779,2025-12-25,149,UPI,Success
PAY0030112,SUB004319,USR003780,2025-04-18,149,Net Banking,Success
PAY0030113,SUB004319,USR003780,2025-05-18,149,Credit Card,Success
PAY0030114,SUB004319,USR003780,2025-06-17,149,Credit Card,Success
PAY0030115,SUB004319,USR003780,2025-07-17,149,Wallet,Success
PAY0030116,SUB004319,USR003780,2025-08-16,149,UPI,Success
PAY0030117,SUB004319,USR003780,2025-09-15,149,UPI,Failed
PAY0030118,SUB004319,USR003780,2025-10-15,149,UPI,Success
PAY0030119,SUB004319,USR003780,2025-11-14,149,Credit Card,Success
PAY0030120,SUB004319,USR003780,2025-12-14,149,UPI,Success
PAY0030121,SUB004320,USR003781,2025-02-19,499,Net Banking,Success
PAY0030122,SUB004320,USR003781,2025-03-21,499,UPI,Success
PAY0030123,SUB004320,USR003781,2025-04-20,499,UPI,Success
PAY0030124,SUB004320,USR003781,2025-05-20,499,Debit Card,Success
PAY0030125,SUB004320,USR003781,2025-06-19,499,UPI,Success
PAY0030126,SUB004320,USR003781,2025-07-19,499,Credit Card,Success
PAY0030127,SUB004320,USR003781,2025-08-18,499,Credit Card,Success
PAY0030128,SUB004320,USR003781,2025-09-17,499,UPI,Success
PAY0030129,SUB004320,USR003781,2025-10-17,499,Debit Card,Success
PAY0030130,SUB004321,USR003782,2025-04-14,499,UPI,Success
PAY0030131,SUB004321,USR003782,2025-05-14,499,Credit Card,Success
PAY0030132,SUB004321,USR003782,2025-06-13,499,UPI,Success
PAY0030133,SUB004321,USR003782,2025-07-13,499,Wallet,Success
PAY0030134,SUB004321,USR003782,2025-08-12,499,UPI,Success
PAY0030135,SUB004321,USR003782,2025-09-11,499,UPI,Success
PAY0030136,SUB004321,USR003782,2025-10-11,499,Wallet,Success
PAY0030137,SUB004321,USR003782,2025-11-10,499,Debit Card,Success
PAY0030138,SUB004322,USR003783,2025-04-02,149,Net Banking,Success
PAY0030139,SUB004322,USR003783,2025-05-02,149,Credit Card,Failed
PAY0030140,SUB004322,USR003783,2025-06-01,149,Wallet,Success
PAY0030141,SUB004322,USR003783,2025-07-01,149,Credit Card,Success
PAY0030142,SUB004322,USR003783,2025-07-31,149,UPI,Success
PAY0030143,SUB004322,USR003783,2025-08-30,149,Credit Card,Success
PAY0030144,SUB004322,USR003783,2025-09-29,149,Credit Card,Success
PAY0030145,SUB004322,USR003783,2025-10-29,149,UPI,Success
PAY0030146,SUB004322,USR003783,2025-11-28,149,UPI,Failed
PAY0030147,SUB004322,USR003783,2025-12-28,149,UPI,Success
PAY0030148,SUB004323,USR003784,2025-05-12,499,UPI,Success
PAY0030149,SUB004323,USR003784,2025-06-11,499,UPI,Success
PAY0030150,SUB004323,USR003784,2025-07-11,499,UPI,Failed
PAY0030151,SUB004323,USR003784,2025-08-10,499,UPI,Success
PAY0030152,SUB004323,USR003784,2025-09-09,499,UPI,Success
PAY0030153,SUB004323,USR003784,2025-10-09,499,Credit Card,Failed
PAY0030154,SUB004323,USR003784,2025-11-08,499,UPI,Success
PAY0030155,SUB004323,USR003784,2025-12-08,499,Credit Card,Success
PAY0030156,SUB004324,USR003785,2025-03-17,149,Credit Card,Success
PAY0030157,SUB004324,USR003785,2025-04-16,149,Debit Card,Success
PAY0030158,SUB004324,USR003785,2025-05-16,149,Credit Card,Success
PAY0030159,SUB004324,USR003785,2025-06-15,149,Credit Card,Success
PAY0030160,SUB004324,USR003785,2025-07-15,149,Credit Card,Success
PAY0030161,SUB004325,USR003785,2025-08-07,499,UPI,Success
PAY0030162,SUB004325,USR003785,2025-09-06,499,UPI,Success
