session_id,user_id,content_id,started_at,watch_minutes,session_status,discovery_source,video_quality,device_id,completion_pct
SES0087268,USR002248,CNT00703,2025-06-17 16:23:16,98,Completed,Search,1080p,DEV003011,92.5
SES0087269,USR000201,CNT01694,2025-10-01 18:49:51,88,Completed,Continue Watching,720p,DEV012889,71.0
SES0087270,USR001181,CNT00536,2025-07-28 21:24:23,107,Abandoned,Recommendation,1080p,DEV009990,100.0
SES0087271,USR003027,CNT00536,2025-04-10 16:40:18,114,Completed,Trending,4K,DEV004472,100.0
SES0087272,USR001739,CNT00542,2025-05-18 16:35:10,94,Completed,Auto,1080p,DEV010743,100.0
SES0087273,USR000488,CNT00423,2025-07-02 07:15:26,88,Stopped,Continue Watching,1080p,DEV003973,58.3
SES0087274,USR003384,CNT00423,2025-10-26 19:36:11,40,Completed,Recommendation,720p,DEV010685,26.5
SES0087275,USR001456,CNT01694,2025-05-04 20:50:37,67,Completed,Search,4K,DEV012504,54.0
SES0087276,USR005852,CNT00916,2025-09-05 04:00:33,14,Completed,Trending,1080p,DEV005738,9.3
SES0087277,USR002654,CNT00536,2025-08-17 19:18:32,116,Completed,Search,1080p,DEV007405,100.0
SES0087278,USR004808,CNT01006,2025-02-20 21:00:02,66,Completed,Recommendation,4K,DEV004211,43.7
SES0087279,USR004539,CNT01648,2025-12-27 17:10:14,52,Completed,Search,1080p,DEV000587,40.0
SES0087280,USR000121,CNT00721,2025-07-09 15:36:23,57,Abandoned,Continue Watching,4K,DEV012833,60.0
SES0087281,USR001784,CNT00536,2025-04-18 19:41:21,39,Completed,Continue Watching,4K,DEV007935,37.5
SES0087282,USR002050,CNT01694,2025-05-07 11:24:37,100,Stopped,Continue Watching,4K,DEV000045,80.6
SES0087283,USR006674,CNT01491,2025-02-28 22:33:19,108,Abandoned,Search,4K,DEV010087,66.3
SES0087284,USR000967,CNT00536,2025-01-13 06:53:49,84,Stopped,Continue Watching,1080p,DEV004097,80.8
SES0087285,USR009244,CNT00536,2025-06-30 18:11:48,103,Completed,Search,4K,DEV005971,99.0
SES0087286,USR000754,CNT00542,2025-01-04 11:08:46,180,Completed,Continue Watching,720p,DEV008983,100.0
SES0087287,USR007807,CNT00536,2025-06-09 11:40:34,125,Completed,Continue Watching,1080p,DEV013330,100.0
SES0087288,USR002997,CNT00536,2025-12-30 16:54:42,138,Abandoned,Search,720p,DEV001157,100.0
SES0087289,USR004849,CNT00536,2025-07-24 12:43:37,47,Completed,Auto,480p,DEV003684,45.2
SES0087290,USR005142,CNT00542,2025-10-24 08:23:37,104,Abandoned,Auto,1080p,DEV008852,100.0
SES0087291,USR000616,CNT00536,2025-12-25 22:57:33,64,Completed,Search,480p,DEV000815,61.5
SES0087292,USR004179,CNT00542,2025-06-01 13:12:31,27,Completed,Recommendation,1080p,DEV009436,36.5
SES0087293,USR003788,CNT01481,2025-08-08 11:32:18,127,Completed,Recommendation,1080p,DEV003509,100.0
SES0087294,USR001227,CNT01694,2025-12-15 20:50:59,132,Stopped,Continue Watching,4K,DEV007540,100.0
SES0087295,USR002103,CNT00536,2025-03-01 19:28:08,78,Completed,Search,720p,DEV004482,75.0
SES0087296,USR004020,CNT00536,2025-11-14 17:39:38,153,Completed,Continue Watching,1080p,DEV006957,100.0
SES0087297,USR004416,CNT01694,2025-08-03 18:32:50,91,Completed,Continue Watching,4K,DEV000178,73.4
SES0087298,USR004057,CNT01694,2025-05-19 21:23:15,65,Stopped,Recommendation,1080p,DEV014270,52.4
SES0087299,USR001805,CNT00536,2025-12-14 18:42:54,180,Abandoned,Recommendation,720p,DEV002395,100.0
SES0087300,USR002238,CNT00542,2025-06-10 16:28:17,43,Completed,Continue Watching,720p,DEV001320,58.1
SES0087301,USR008402,CNT00542,2025-03-30 18:59:02,60,Abandoned,Continue Watching,4K,DEV000203,81.1
SES0087302,USR008511,CNT01694,2025-02-20 12:37:21,42,Completed,Continue Watching,1080p,DEV004086,33.9
SES0087303,USR006771,CNT00312,2025-08-29 19:30:24,72,Completed,Trending,4K,DEV007956,42.1
SES0087304,USR001979,CNT00423,2025-12-29 18:18:19,22,Completed,Continue Watching,720p,DEV009575,14.6
SES0087305,USR006546,CNT01694,2025-04-23 19:15:31,91,Completed,Search,4K,DEV004719,73.4
SES0087306,USR008326,CNT00536,2025-12-14 14:18:11,55,Stopped,Recommendation,4K,DEV003041,52.9
SES0087307,USR000113,CNT00536,2025-05-31 22:40:57,45,Completed,Trending,720p,DEV000742,43.3
SES0087308,USR006339,CNT00536,2025-06-30 20:45:53,37,Stopped,Search,480p,DEV002980,35.6
SES0087309,USR009581,CNT00542,2025-12-14 23:46:42,94,Completed,Continue Watching,1080p,DEV006740,100.0
SES0087310,USR001430,CNT00536,2025-11-11 15:35:43,67,Stopped,Continue Watching,4K,DEV014674,64.4
SES0087311,USR003714,CNT00536,2025-04-10 18:02:26,49,Completed,Auto,720p,DEV003879,47.1
SES0087312,USR000280,CNT01313,2025-05-10 23:02:47,18,Stopped,Trending,4K,DEV007054,12.0
SES0087313,USR001460,CNT00536,2025-03-05 13:04:09,56,Completed,Recommendation,4K,DEV007468,53.8
SES0087314,USR007808,CNT01481,2025-10-09 15:34:54,64,Completed,Recommendation,1080p,DEV011454,67.4
SES0087315,USR001904,CNT00536,2025-08-26 19:09:40,55,Abandoned,Search,720p,DEV006800,52.9
SES0087316,USR004114,CNT01481,2025-04-06 13:20:30,135,Completed,Recommendation,1080p,DEV009699,100.0
SES0087317,USR006751,CNT00542,2025-02-08 20:43:33,96,Completed,Search,720p,DEV012518,100.0
SES0087318,USR002490,CNT00536,2025-03-24 17:49:25,120,Completed,Recommendation,1080p,DEV014234,100.0
SES0087319,USR002754,CNT00423,2025-04-07 19:10:24,50,Stopped,Continue Watching,1080p,DEV008416,33.1
SES0087320,USR004933,CNT01481,2025-06-26 23:08:07,32,Completed,Continue Watching,4K,DEV003031,33.7
SES0087321,USR007007,CNT01213,2025-07-15 16:57:33,67,Completed,Search,4K,DEV001434,53.2
SES0087322,USR008937,CNT00536,2025-10-31 10:06:43,95,Completed,Search,1080p,DEV002906,91.3
SES0087323,USR000525,CNT00536,2025-11-06 18:27:31,133,Completed,Continue Watching,1080p,DEV003282,100.0
SES0087324,USR008013,CNT00536,2025-07-31 16:34:36,26,Completed,Trending,480p,DEV008515,25.0
SES0087325,USR005501,CNT01898,2025-12-14 19:51:35,120,Abandoned,Continue Watching,720p,DEV012800,100.0
SES0087326,USR008738,CNT00542,2025-04-21 09:59:21,84,Completed,Trending,1080p,DEV006917,100.0
SES0087327,USR005194,CNT01694,2025-09-23 14:50:37,34,Completed,Continue Watching,1080p,DEV009539,27.4
SES0087328,USR003019,CNT01694,2025-08-05 15:00:16,7,Abandoned,Recommendation,720p,DEV013251,5.6
SES0087329,USR008410,CNT00423,2025-09-02 07:01:13,66,Completed,Continue Watching,720p,DEV008029,43.7
SES0087330,USR006666,CNT00536,2025-08-22 21:04:57,89,Completed,Continue Watching,1080p,DEV011295,85.6
SES0087331,USR000175,CNT01694,2025-12-14 14:13:10,96,Completed,Trending,4K,DEV004667,77.4
SES0087332,USR002358,CNT00536,2025-06-08 23:33:11,91,Completed,Trending,480p,DEV008544,87.5
SES0087333,USR007831,CNT00536,2025-12-30 22:11:11,37,Completed,Recommendation,720p,DEV003272,35.6
SES0087334,USR002094,CNT00423,2025-07-22 13:01:00,63,Completed,Recommendation,1080p,DEV004049,41.7
SES0087335,USR009301,CNT01624,2025-05-30 13:54:00,152,Abandoned,Continue Watching,720p,DEV009776,100.0
SES0087336,USR007761,CNT00536,2025-03-28 18:29:43,38,Stopped,Continue Watching,1080p,DEV011103,36.5
SES0087337,USR006775,CNT00542,2025-05-02 16:24:14,31,Stopped,Search,720p,DEV005542,41.9
SES0087338,USR003083,CNT01481,2025-01-26 21:48:33,28,Abandoned,Auto,1080p,DEV003391,29.5
SES0087339,USR007046,CNT00763,2025-11-25 15:09:46,98,Completed,Continue Watching,1080p,DEV009065,93.3
SES0087340,USR005387,CNT00536,2025-07-08 09:21:17,86,Abandoned,Recommendation,720p,DEV007391,82.7
SES0087341,USR001059,CNT00536,2025-04-15 22:16:43,26,Completed,Search,480p,DEV010212,25.0
SES0087342,USR009552,CNT00542,2025-06-21 17:45:35,93,Completed,Recommendation,4K,DEV008828,100.0
SES0087343,USR005496,CNT00312,2025-01-29 21:27:55,40,Completed,Auto,720p,DEV014683,23.4
SES0087344,USR009018,CNT00889,2025-08-26 10:21:39,134,Completed,Recommendation,720p,DEV010423,84.3
SES0087345,USR005842,CNT01694,2025-03-20 21:19:19,124,Completed,Trending,1080p,DEV000235,100.0
SES0087346,USR002711,CNT01491,2025-05-31 19:32:25,42,Completed,Recommendation,1080p,DEV002852,25.8
SES0087347,USR003703,CNT01481,2025-01-14 16:48:30,77,Completed,Auto,4K,DEV013297,81.1
SES0087348,USR001591,CNT00536,2025-05-10 17:23:37,39,Completed,Recommendation,720p,DEV000115,37.5
SES0087349,USR006057,CNT00607,2025-05-01 23:46:52,163,Completed,Trending,480p,DEV004231,100.0
SES0087350,USR003252,CNT00763,2025-07-13 18:31:43,27,Completed,Trending,1080p,DEV010913,25.7
SES0087351,USR001437,CNT00536,2025-09-05 21:00:04,168,Abandoned,Continue Watching,720p,DEV012613,100.0
SES0087352,USR001576,CNT00279,2025-11-13 13:47:20,61,Stopped,Recommendation,480p,DEV001941,74.4
SES0087353,USR008314,CNT00536,2025-01-15 07:52:00,173,Completed,Auto,720p,DEV006067,100.0
SES0087354,USR007437,CNT00536,2025-08-14 20:11:19,105,Completed,Search,1080p,DEV002189,100.0
SES0087355,USR000692,CNT00536,2025-08-15 06:56:43,60,Completed,Recommendation,480p,DEV012533,57.7
SES0087356,USR005899,CNT01694,2025-08-25 12:56:53,56,Stopped,Search,1080p,DEV007217,45.2
SES0087357,USR007829,CNT00536,2025-10-25 06:30:06,82,Completed,Continue Watching,1080p,DEV005816,78.8
SES0087358,USR009069,CNT01694,2025-05-27 15:28:14,99,Completed,Trending,1080p,DEV001967,79.8
SES0087359,USR005988,CNT01694,2025-04-03 06:22:51,38,Completed,Recommendation,480p,DEV011993,30.6
SES0087360,USR004664,CNT00536,2025-10-12 16:57:29,102,Completed,Search,4K,DEV007134,98.1
SES0087361,USR002313,CNT00542,2025-10-09 13:21:28,115,Completed,Continue Watching,480p,DEV006313,100.0
SES0087362,USR001256,CNT01750,2025-02-17 13:49:12,66,Completed,Recommendation,4K,DEV003704,60.6
SES0087363,USR003333,CNT01694,2025-11-08 17:25:14,41,Abandoned,Trending,4K,DEV002027,33.1
SES0087364,USR002824,CNT01694,2025-09-21 23:44:19,72,Completed,Trending,1080p,DEV010338,58.1
SES0087365,USR006043,CNT01481,2025-08-11 19:22:39,165,Abandoned,Continue Watching,1080p,DEV014234,100.0
SES0087366,USR008664,CNT00440,2025-03-02 18:15:25,127,Stopped,Search,4K,DEV009795,79.9
SES0087367,USR006048,CNT00536,2025-05-25 22:01:23,59,Stopped,Recommendation,720p,DEV014478,56.7
SES0087368,USR008313,CNT01694,2025-06-07 18:22:07,40,Abandoned,Continue Watching,4K,DEV000527,32.3
SES0087369,USR004318,CNT01694,2025-11-06 15:19:41,48,Completed,Search,720p,DEV002197,38.7
SES0087370,USR006994,CNT01698,2025-07-15 14:26:32,33,Abandoned,Search,4K,DEV006331,18.4
SES0087371,USR000409,CNT00542,2025-10-17 19:02:01,53,Completed,Auto,1080p,DEV008204,71.6
SES0087372,USR008739,CNT00536,2025-02-17 22:46:15,42,Abandoned,Search,1080p,DEV006197,40.4
SES0087373,USR005227,CNT00763,2025-11-23 20:55:52,35,Completed,Auto,1080p,DEV014690,33.3
SES0087374,USR003654,CNT01694,2025-02-16 18:56:13,34,Abandoned,Search,1080p,DEV003504,27.4
SES0087375,USR009874,CNT00279,2025-05-31 11:45:36,62,Abandoned,Continue Watching,1080p,DEV010701,75.6
SES0087376,USR001302,CNT00417,2025-07-07 21:01:11,180,Completed,Search,1080p,DEV001774,100.0
SES0087377,USR009709,CNT00423,2025-05-16 17:58:12,74,Abandoned,Search,1080p,DEV009423,49.0
SES0087378,USR000967,CNT00542,2025-01-30 15:35:54,48,Completed,Search,720p,DEV009460,64.9
SES0087379,USR009894,CNT00536,2025-07-08 08:47:12,132,Completed,Recommendation,720p,DEV007157,100.0
SES0087380,USR001469,CNT00423,2025-08-05 15:16:46,27,Completed,Recommendation,1080p,DEV008944,17.9
SES0087381,USR005315,CNT00279,2025-10-17 05:42:01,68,Stopped,Search,1080p,DEV009904,82.9
SES0087382,USR004213,CNT01694,2025-06-12 17:44:35,104,Abandoned,Continue Watching,720p,DEV003827,83.9
SES0087383,USR002020,CNT00536,2025-06-27 19:34:22,30,Completed,Search,4K,DEV004660,28.8
SES0087384,USR007221,CNT01305,2025-12-28 13:21:39,46,Completed,Auto,1080p,DEV009614,32.6
SES0087385,USR000887,CNT01694,2025-11-30 17:46:51,76,Abandoned,Trending,4K,DEV012508,61.3
SES0087386,USR001442,CNT00542,2025-04-19 19:21:42,127,Completed,Recommendation,720p,DEV004824,100.0
SES0087387,USR006216,CNT01694,2025-05-24 07:48:19,11,Completed,Continue Watching,4K,DEV009329,8.9
SES0087388,USR007508,CNT00542,2025-07-17 09:37:47,87,Abandoned,Continue Watching,4K,DEV007902,100.0
SES0087389,USR004087,CNT00536,2025-07-10 21:18:38,69,Completed,Auto,720p,DEV006617,66.3
SES0087390,USR007978,CNT00973,2025-03-18 12:59:03,68,Completed,Auto,1080p,DEV006434,46.6
SES0087391,USR002250,CNT01167,2025-03-09 07:58:24,104,Completed,Recommendation,1080p,DEV004378,94.5
SES0087392,USR006877,CNT00536,2025-04-30 22:42:52,92,Completed,Recommendation,480p,DEV005688,88.5
SES0087393,USR007975,CNT00536,2025-10-20 08:50:03,87,Completed,Recommendation,720p,DEV012221,83.7
SES0087394,USR002608,CNT01694,2025-01-25 13:18:19,132,Completed,Recommendation,1080p,DEV008998,100.0
SES0087395,USR004568,CNT00536,2025-10-24 17:09:59,34,Completed,Auto,720p,DEV006958,32.7
SES0087396,USR005533,CNT01694,2025-06-01 17:06:17,16,Abandoned,Recommendation,720p,DEV011806,12.9
SES0087397,USR003154,CNT01694,2025-07-24 21:55:44,78,Stopped,Auto,4K,DEV014368,62.9
SES0087398,USR002280,CNT00542,2025-06-26 13:58:38,109,Completed,Trending,1080p,DEV004337,100.0
SES0087399,USR003341,CNT00542,2025-11-08 14:06:15,64,Completed,Recommendation,1080p,DEV013575,86.5
SES0087400,USR008073,CNT00536,2025-10-18 20:22:27,100,Completed,Trending,720p,DEV003892,96.2
SES0087401,USR009105,CNT01481,2025-01-13 06:26:25,154,Completed,Recommendation,720p,DEV010854,100.0
SES0087402,USR007094,CNT00536,2025-05-18 19:43:47,87,Completed,Trending,720p,DEV005221,83.7
SES0087403,USR007855,CNT00536,2025-11-01 19:07:15,79,Completed,Trending,720p,DEV012748,76.0
SES0087404,USR006889,CNT01931,2025-07-07 19:43:16,42,Completed,Continue Watching,4K,DEV004080,37.5
SES0087405,USR008535,CNT01305,2025-09-19 00:51:25,96,Abandoned,Continue Watching,4K,DEV001692,68.1
SES0087406,USR000107,CNT00536,2025-09-16 19:29:22,120,Completed,Continue Watching,4K,DEV014238,100.0
SES0087407,USR005792,CNT00866,2025-05-27 17:27:15,93,Completed,Continue Watching,720p,DEV003421,62.0
SES0087408,USR005644,CNT01694,2025-04-09 00:56:23,84,Completed,Recommendation,4K,DEV004374,67.7
SES0087409,USR008674,CNT01694,2025-09-03 14:07:02,38,Stopped,Continue Watching,720p,DEV008271,30.6
SES0087410,USR004205,CNT00542,2025-01-13 13:16:07,100,Abandoned,Search,1080p,DEV013496,100.0
SES0087411,USR008065,CNT00536,2025-12-08 10:28:06,180,Completed,Continue Watching,1080p,DEV011216,100.0
SES0087412,USR006726,CNT00536,2025-05-10 19:08:54,82,Completed,Recommendation,4K,DEV009154,78.8
SES0087413,USR001521,CNT01305,2025-09-12 08:02:06,75,Completed,Trending,1080p,DEV003197,53.2
SES0087414,USR006561,CNT00542,2025-11-15 13:18:06,85,Stopped,Search,1080p,DEV009630,100.0
SES0087415,USR005294,CNT00542,2025-02-25 13:48:07,69,Abandoned,Auto,1080p,DEV004128,93.2
SES0087416,USR005534,CNT00536,2025-09-08 15:24:44,61,Abandoned,Search,1080p,DEV012793,58.7
SES0087417,USR007333,CNT00536,2025-11-07 15:12:26,77,Completed,Search,1080p,DEV009523,74.0
SES0087418,USR005219,CNT00542,2025-05-30 10:22:53,98,Completed,Recommendation,1080p,DEV001999,100.0
SES0087419,USR009329,CNT01167,2025-05-03 19:13:01,180,Stopped,Auto,720p,DEV012190,100.0
SES0087420,USR008636,CNT00542,2025-02-04 22:37:09,38,Completed,Trending,1080p,DEV013286,51.4
SES0087421,USR007452,CNT00279,2025-03-10 20:56:55,39,Completed,Auto,4K,DEV003563,47.6
SES0087422,USR006602,CNT00763,2025-05-21 13:36:23,99,Completed,Recommendation,1080p,DEV011217,94.3
SES0087423,USR005259,CNT00423,2025-05-08 14:18:39,36,Stopped,Continue Watching,720p,DEV005383,23.8
SES0087424,USR002423,CNT00423,2025-04-09 13:14:18,100,Stopped,Search,1080p,DEV004842,66.2
SES0087425,USR002640,CNT00440,2025-09-22 21:51:00,103,Completed,Search,480p,DEV010393,64.8
SES0087426,USR002745,CNT01694,2025-02-09 18:19:56,180,Stopped,Recommendation,480p,DEV001595,100.0
SES0087427,USR000578,CNT01481,2025-06-20 20:59:58,76,Abandoned,Recommendation,1080p,DEV013490,80.0
SES0087428,USR002713,CNT00542,2025-08-13 09:04:56,78,Completed,Search,480p,DEV009723,100.0
SES0087429,USR006663,CNT00542,2025-06-08 21:12:34,58,Completed,Auto,1080p,DEV014386,78.4
SES0087430,USR002010,CNT00536,2025-12-01 09:56:21,53,Completed,Continue Watching,480p,DEV000670,51.0
SES0087431,USR001061,CNT00440,2025-06-08 10:10:16,26,Abandoned,Continue Watching,4K,DEV009578,16.4
SES0087432,USR001123,CNT00423,2025-02-06 17:45:21,150,Completed,Recommendation,720p,DEV009415,99.3
SES0087433,USR004568,CNT01926,2025-10-17 19:37:50,105,Abandoned,Recommendation,720p,DEV006322,58.7
SES0087434,USR000879,CNT00536,2025-05-25 12:49:56,48,Completed,Recommendation,1080p,DEV005198,46.2
SES0087435,USR003354,CNT00536,2025-09-29 13:15:10,127,Completed,Continue Watching,1080p,DEV006306,100.0
SES0087436,USR001880,CNT00542,2025-09-02 16:36:56,66,Completed,Recommendation,4K,DEV013165,89.2
SES0087437,USR007376,CNT01694,2025-01-29 21:34:19,117,Completed,Trending,720p,DEV000510,94.4
SES0087438,USR006698,CNT00536,2025-12-13 20:14:21,180,Stopped,Continue Watching,4K,DEV010921,100.0
SES0087439,USR004350,CNT00279,2025-11-17 18:51:12,56,Completed,Recommendation,4K,DEV013523,68.3
SES0087440,USR008132,CNT01710,2025-02-21 10:50:32,155,Completed,Search,1080p,DEV012417,100.0
SES0087441,USR002951,CNT00536,2025-08-15 14:32:56,14,Completed,Trending,720p,DEV006966,13.5
SES0087442,USR003654,CNT01694,2025-03-22 07:09:59,123,Abandoned,Recommendation,4K,DEV009079,99.2
SES0087443,USR007183,CNT00395,2025-04-27 16:59:57,77,Completed,Continue Watching,480p,DEV002846,45.0
SES0087444,USR006088,CNT00542,2025-06-04 21:45:47,57,Abandoned,Auto,4K,DEV008723,77.0
SES0087445,USR000372,CNT00973,2025-09-30 19:55:44,138,Completed,Search,480p,DEV012190,94.5
SES0087446,USR009200,CNT00536,2025-05-06 16:23:16,111,Completed,Search,1080p,DEV004762,100.0
SES0087447,USR005526,CNT00536,2025-08-03 11:45:26,43,Completed,Recommendation,1080p,DEV006984,41.3
SES0087448,USR003600,CNT00542,2025-12-14 06:13:06,40,Completed,Search,720p,DEV013030,54.1
SES0087449,USR005290,CNT00542,2025-01-24 12:02:48,56,Completed,Continue Watching,1080p,DEV005609,75.7
SES0087450,USR007087,CNT00536,2025-06-15 22:02:13,43,Stopped,Continue Watching,1080p,DEV013557,41.3
SES0087451,USR005564,CNT00542,2025-11-10 20:02:23,56,Completed,Continue Watching,480p,DEV013475,75.7
SES0087452,USR002958,CNT00536,2025-05-02 19:42:28,69,Completed,Continue Watching,480p,DEV007337,66.3
SES0087453,USR000402,CNT00501,2025-05-28 17:02:31,61,Stopped,Continue Watching,1080p,DEV010700,35.3
SES0087454,USR004978,CNT01694,2025-07-14 14:27:29,27,Completed,Continue Watching,1080p,DEV007632,21.8
SES0087455,USR009557,CNT00536,2025-09-02 12:16:34,105,Stopped,Search,1080p,DEV002460,100.0
SES0087456,USR001422,CNT01305,2025-08-30 15:53:22,50,Completed,Search,1080p,DEV013477,35.5
SES0087457,USR005815,CNT00542,2025-05-01 12:27:54,78,Completed,Continue Watching,1080p,DEV013795,100.0
SES0087458,USR007933,CNT00501,2025-12-09 13:42:34,49,Completed,Search,4K,DEV008222,28.3
SES0087459,USR001599,CNT01694,2025-09-21 03:19:36,117,Stopped,Recommendation,4K,DEV013024,94.4
SES0087460,USR002477,CNT00536,2025-08-26 20:39:24,83,Completed,Trending,4K,DEV006669,79.8
SES0087461,USR007863,CNT00536,2025-06-17 16:33:44,89,Completed,Search,1080p,DEV002281,85.6
SES0087462,USR005189,CNT00423,2025-03-21 11:02:11,36,Completed,Auto,1080p,DEV001757,23.8
SES0087463,USR008904,CNT00536,2025-12-11 20:38:41,180,Completed,Search,4K,DEV007050,100.0
SES0087464,USR003510,CNT00536,2025-07-17 07:21:24,180,Completed,Search,720p,DEV014204,100.0
SES0087465,USR005759,CNT01694,2025-07-05 15:10:12,55,Stopped,Search,1080p,DEV003086,44.4
SES0087466,USR008867,CNT01481,2025-10-14 20:34:38,180,Abandoned,Recommendation,4K,DEV002535,100.0
SES0087467,USR004974,CNT01694,2025-08-19 14:21:03,22,Completed,Auto,720p,DEV007398,17.7
SES0087468,USR009695,CNT00973,2025-01-18 18:21:08,137,Completed,Recommendation,480p,DEV001500,93.8
SES0087469,USR008315,CNT01923,2025-02-06 11:07:49,61,Completed,Recommendation,720p,DEV004345,70.1
SES0087470,USR005980,CNT01694,2025-03-02 21:48:52,123,Completed,Continue Watching,480p,DEV007535,99.2
SES0087471,USR006494,CNT01694,2025-04-08 12:26:29,155,Abandoned,Auto,480p,DEV007310,100.0
SES0087472,USR009474,CNT00542,2025-11-22 18:39:47,44,Abandoned,Trending,1080p,DEV007179,59.5
SES0087473,USR001125,CNT00536,2025-04-15 20:11:40,97,Stopped,Continue Watching,720p,DEV008707,93.3
SES0087474,USR007110,CNT01212,2025-05-03 09:31:28,8,Completed,Trending,1080p,DEV012908,5.6
SES0087475,USR003014,CNT00536,2025-10-30 19:57:45,74,Completed,Continue Watching,1080p,DEV003693,71.2
SES0087476,USR009789,CNT00536,2025-07-07 21:04:11,81,Completed,Search,720p,DEV005162,77.9
SES0087477,USR003374,CNT00536,2025-11-24 19:35:00,67,Completed,Trending,720p,DEV004539,64.4
SES0087478,USR007418,CNT00536,2025-12-08 22:57:43,85,Completed,Trending,480p,DEV008426,81.7
SES0087479,USR004870,CNT01694,2025-12-01 18:08:45,54,Stopped,Search,480p,DEV008361,43.5
SES0087480,USR002015,CNT00423,2025-12-03 09:44:53,30,Completed,Auto,720p,DEV007507,19.9
SES0087481,USR004552,CNT00536,2025-09-13 19:16:04,83,Completed,Recommendation,1080p,DEV013258,79.8
SES0087482,USR002969,CNT00536,2025-02-11 18:22:33,156,Completed,Recommendation,1080p,DEV013120,100.0
SES0087483,USR008624,CNT01329,2025-10-30 14:36:57,86,Stopped,Trending,1080p,DEV009955,50.6
SES0087484,USR008241,CNT00536,2025-07-25 19:52:58,49,Completed,Trending,1080p,DEV013464,47.1
SES0087485,USR004267,CNT01694,2025-10-03 10:46:02,104,Stopped,Recommendation,720p,DEV008247,83.9
SES0087486,USR004662,CNT00536,2025-03-24 20:41:05,63,Abandoned,Search,480p,DEV000388,60.6
