device_id,user_id,device_type,operating_system,registered_date
DEV007173,USR004824,Mobile,Smart TV OS,2025-03-08
DEV007174,USR004825,Mobile,Smart TV OS,2025-05-13
DEV007175,USR004825,Streaming Stick,iOS,2025-03-28
DEV007176,USR004825,Smart TV,iOS,2025-05-30
DEV007177,USR004826,Smart TV,Android,2025-08-01
DEV007178,USR004826,Streaming Stick,Android,2025-03-24
DEV007179,USR004827,Gaming Console,Android,2025-04-15
DEV007180,USR004827,Mobile,Android,2025-03-25
DEV007181,USR004828,Mobile,Windows,2025-05-28
DEV007182,USR004829,Streaming Stick,Smart TV OS,2025-10-05
DEV007183,USR004830,Smart TV,Windows,2025-11-24
DEV007184,USR004830,Smart TV,Android,2025-02-05
DEV007185,USR004831,Tablet,iOS,2025-03-21
DEV007186,USR004832,Gaming Console,macOS,2025-01-02
DEV007187,USR004832,Mobile,Android,2025-05-03
DEV007188,USR004833,Smart TV,Windows,2025-05-19
DEV007189,USR004834,Tablet,iOS,2025-02-28
DEV007190,USR004834,Streaming Stick,iOS,2025-08-20
DEV007191,USR004834,Streaming Stick,Smart TV OS,2025-06-22
DEV007192,USR004835,Laptop,Smart TV OS,2025-10-01
DEV007193,USR004836,Mobile,Android,2025-03-04
DEV007194,USR004837,Laptop,Windows,2025-11-11
DEV007195,USR004838,Laptop,Android,2025-02-12
DEV007196,USR004839,Smart TV,Smart TV OS,2025-02-17
DEV007197,USR004840,Tablet,iOS,2025-07-18
DEV007198,USR004841,Laptop,macOS,2025-10-07
DEV007199,USR004841,Streaming Stick,Smart TV OS,2025-05-09
DEV007200,USR004842,Mobile,Smart TV OS,2025-11-14
DEV007201,USR004842,Tablet,Android,2025-02-14
DEV007202,USR004843,Smart TV,macOS,2025-03-25
DEV007203,USR004843,Tablet,iOS,2025-03-16
DEV007204,USR004843,Tablet,macOS,2025-06-25
DEV007205,USR004844,Mobile,iOS,2025-10-01
DEV007206,USR004845,Smart TV,Smart TV OS,2025-11-20
DEV007207,USR004846,Smart TV,Android,2025-06-24
DEV007208,USR004847,Smart TV,iOS,2025-08-10
DEV007209,USR004847,Smart TV,Smart TV OS,2025-02-23
DEV007210,USR004848,Smart TV,Smart TV OS,2025-07-26
DEV007211,USR004848,Tablet,Android,2025-04-19
DEV007212,USR004849,Mobile,Android,2025-11-14
DEV007213,USR004850,Smart TV,iOS,2025-10-28
DEV007214,USR004850,Smart TV,iOS,2025-02-04
DEV007215,USR004851,Smart TV,iOS,2025-04-27
DEV007216,USR004851,Smart TV,Android,2025-09-11
DEV007217,USR004851,Smart TV,Windows,2025-10-13
DEV007218,USR004852,Smart TV,Windows,2025-07-18
DEV007219,USR004852,Smart TV,iOS,2025-06-14
DEV007220,USR004853,Smart TV,Android,2025-04-12
DEV007221,USR004853,Gaming Console,iOS,2025-01-22
DEV007222,USR004854,Mobile,Smart TV OS,2025-04-07
DEV007223,USR004855,Laptop,Windows,2025-07-01
DEV007224,USR004856,Smart TV,Windows,2025-07-10
DEV007225,USR004857,Tablet,Smart TV OS,2025-08-01
DEV007226,USR004857,Streaming Stick,Android,2025-01-04
DEV007227,USR004858,Mobile,iOS,2025-08-26
DEV007228,USR004858,Mobile,iOS,2025-02-13
DEV007229,USR004858,Streaming Stick,iOS,2025-03-10
DEV007230,USR004859,Tablet,iOS,2025-11-01
DEV007231,USR004859,Mobile,Smart TV OS,2025-09-24
DEV007232,USR004860,Mobile,iOS,2025-03-01
DEV007233,USR004861,Tablet,iOS,2025-08-31
DEV007234,USR004862,Laptop,Android,2025-10-10
DEV007235,USR004863,Mobile,Windows,2025-06-24
DEV007236,USR004863,Laptop,Android,2025-03-03
DEV007237,USR004864,Streaming Stick,iOS,2025-01-17
DEV007238,USR004864,Mobile,Windows,2025-11-23
DEV007239,USR004865,Mobile,Android,2025-06-09
DEV007240,USR004866,Mobile,Windows,2025-08-06
DEV007241,USR004867,Smart TV,iOS,2025-02-24
DEV007242,USR004868,Streaming Stick,Android,2025-06-03
DEV007243,USR004869,Tablet,Smart TV OS,2025-03-12
DEV007244,USR004869,Laptop,Windows,2025-05-13
DEV007245,USR004870,Mobile,Windows,2025-03-20
DEV007246,USR004870,Tablet,Android,2025-05-24
DEV007247,USR004871,Streaming Stick,Android,2025-07-30
DEV007248,USR004872,Smart TV,Windows,2025-09-29
DEV007249,USR004872,Streaming Stick,Smart TV OS,2025-07-06
DEV007250,USR004872,Smart TV,Smart TV OS,2025-02-08
DEV007251,USR004873,Gaming Console,Windows,2025-06-03
DEV007252,USR004874,Smart TV,iOS,2025-01-14
DEV007253,USR004875,Mobile,Windows,2025-06-17
DEV007254,USR004875,Mobile,Android,2025-04-05
DEV007255,USR004875,Smart TV,Smart TV OS,2025-02-17
DEV007256,USR004876,Smart TV,iOS,2025-09-26
DEV007257,USR004876,Gaming Console,macOS,2025-11-05
DEV007258,USR004877,Mobile,Android,2025-02-21
DEV007259,USR004878,Streaming Stick,macOS,2025-02-18
DEV007260,USR004879,Smart TV,macOS,2025-06-20
DEV007261,USR004879,Smart TV,macOS,2025-06-12
DEV007262,USR004879,Tablet,iOS,2025-03-05
DEV007263,USR004880,Smart TV,Windows,2025-04-19
DEV007264,USR004881,Mobile,macOS,2025-02-10
DEV007265,USR004882,Smart TV,Windows,2025-05-22
DEV007266,USR004883,Tablet,Windows,2025-10-09
DEV007267,USR004884,Mobile,Android,2025-02-10
DEV007268,USR004884,Mobile,Smart TV OS,2025-10-09
DEV007269,USR004885,Laptop,Windows,2025-10-07
DEV007270,USR004885,Smart TV,Windows,2025-06-02
DEV007271,USR004885,Tablet,Android,2025-10-10
DEV007272,USR004886,Smart TV,Smart TV OS,2025-02-21
DEV007273,USR004886,Mobile,Windows,2025-07-26
DEV007274,USR004887,Mobile,Android,2025-01-21
DEV007275,USR004887,Smart TV,Android,2025-06-09
DEV007276,USR004888,Laptop,iOS,2025-08-04
DEV007277,USR004888,Smart TV,Android,2025-02-17
DEV007278,USR004889,Streaming Stick,iOS,2025-05-18
DEV007279,USR004889,Mobile,Android,2025-01-27
DEV007280,USR004890,Mobile,Smart TV OS,2025-02-18
DEV007281,USR004891,Mobile,Android,2025-10-29
DEV007282,USR004891,Tablet,Android,2025-01-03
DEV007283,USR004891,Laptop,macOS,2025-02-24
DEV007284,USR004892,Tablet,Android,2025-01-22
DEV007285,USR004892,Smart TV,iOS,2025-08-29
DEV007286,USR004893,Laptop,Smart TV OS,2025-07-27
DEV007287,USR004893,Laptop,Smart TV OS,2025-10-05
DEV007288,USR004894,Laptop,Smart TV OS,2025-03-23
DEV007289,USR004895,Laptop,iOS,2025-10-15
DEV007290,USR004896,Laptop,Android,2025-05-07
DEV007291,USR004896,Mobile,iOS,2025-02-11
DEV007292,USR004897,Tablet,Smart TV OS,2025-04-05
DEV007293,USR004898,Laptop,macOS,2025-10-19
DEV007294,USR004898,Smart TV,macOS,2025-02-23
DEV007295,USR004899,Smart TV,macOS,2025-01-09
DEV007296,USR004899,Mobile,Android,2025-08-29
DEV007297,USR004900,Tablet,Android,2025-03-06
DEV007298,USR004901,Gaming Console,iOS,2025-09-18
DEV007299,USR004902,Mobile,Windows,2025-07-28
DEV007300,USR004903,Streaming Stick,Android,2025-09-25
DEV007301,USR004904,Smart TV,macOS,2025-10-23
DEV007302,USR004904,Mobile,iOS,2025-04-07
DEV007303,USR004905,Mobile,macOS,2025-05-02
DEV007304,USR004906,Smart TV,iOS,2025-04-19
DEV007305,USR004907,Mobile,Android,2025-07-18
DEV007306,USR004907,Smart TV,macOS,2025-04-09
DEV007307,USR004908,Mobile,Windows,2025-05-30
DEV007308,USR004908,Mobile,Windows,2025-06-26
DEV007309,USR004909,Mobile,Android,2025-10-30
DEV007310,USR004910,Mobile,Smart TV OS,2025-10-24
DEV007311,USR004911,Laptop,iOS,2025-05-08
DEV007312,USR004912,Tablet,Android,2025-03-05
DEV007313,USR004912,Mobile,iOS,2025-08-04
DEV007314,USR004913,Mobile,Windows,2025-11-06
DEV007315,USR004914,Laptop,Smart TV OS,2025-02-28
DEV007316,USR004915,Gaming Console,iOS,2025-04-08
DEV007317,USR004916,Mobile,Smart TV OS,2025-03-07
DEV007318,USR004916,Mobile,Windows,2025-10-23
DEV007319,USR004917,Laptop,macOS,2025-11-25
DEV007320,USR004918,Mobile,Android,2025-05-08
DEV007321,USR004919,Smart TV,macOS,2025-01-21
DEV007322,USR004920,Smart TV,Android,2025-05-08
DEV007323,USR004921,Smart TV,Android,2025-02-06
DEV007324,USR004921,Tablet,macOS,2025-07-22
DEV007325,USR004922,Smart TV,macOS,2025-04-22
DEV007326,USR004923,Mobile,Android,2025-02-27
DEV007327,USR004924,Mobile,Android,2025-04-18
DEV007328,USR004925,Smart TV,Android,2025-01-08
DEV007329,USR004925,Smart TV,Windows,2025-07-31
DEV007330,USR004926,Laptop,Android,2025-04-16
DEV007331,USR004927,Tablet,Smart TV OS,2025-03-17
DEV007332,USR004928,Smart TV,Android,2025-03-05
DEV007333,USR004928,Tablet,macOS,2025-07-08
DEV007334,USR004929,Mobile,iOS,2025-07-30
DEV007335,USR004930,Laptop,Android,2025-09-23
DEV007336,USR004931,Mobile,Windows,2025-08-16
DEV007337,USR004931,Mobile,Android,2025-04-14
DEV007338,USR004932,Mobile,Smart TV OS,2025-03-16
DEV007339,USR004932,Mobile,iOS,2025-04-16
DEV007340,USR004933,Smart TV,Android,2025-04-07
DEV007341,USR004934,Smart TV,Windows,2025-05-05
DEV007342,USR004934,Mobile,iOS,2025-09-08
DEV007343,USR004935,Laptop,Smart TV OS,2025-05-21
DEV007344,USR004936,Streaming Stick,Android,2025-05-10
DEV007345,USR004937,Laptop,iOS,2025-08-26
DEV007346,USR004938,Smart TV,Windows,2025-01-31
DEV007347,USR004939,Mobile,Windows,2025-09-26
DEV007348,USR004939,Mobile,Android,2025-05-29
DEV007349,USR004940,Mobile,macOS,2025-02-26
DEV007350,USR004941,Streaming Stick,iOS,2025-03-14
DEV007351,USR004941,Laptop,Smart TV OS,2025-05-26
DEV007352,USR004942,Tablet,iOS,2025-08-07
DEV007353,USR004943,Smart TV,Windows,2025-08-31
DEV007354,USR004943,Smart TV,macOS,2025-09-29
DEV007355,USR004944,Mobile,Windows,2025-08-21
DEV007356,USR004945,Smart TV,Android,2025-11-26
DEV007357,USR004946,Smart TV,macOS,2025-04-13
DEV007358,USR004947,Smart TV,Smart TV OS,2025-05-22
DEV007359,USR004947,Smart TV,Windows,2025-09-02
DEV007360,USR004948,Tablet,Windows,2025-05-19
DEV007361,USR004948,Smart TV,Smart TV OS,2025-03-24
DEV007362,USR004948,Laptop,Smart TV OS,2025-09-03
DEV007363,USR004949,Smart TV,iOS,2025-03-10
DEV007364,USR004950,Mobile,macOS,2025-05-01
DEV007365,USR004951,Mobile,iOS,2025-07-16
DEV007366,USR004951,Smart TV,iOS,2025-04-23
DEV007367,USR004952,Streaming Stick,Windows,2025-10-10
DEV007368,USR004952,Smart TV,macOS,2025-09-18
DEV007369,USR004952,Laptop,Android,2025-11-25
DEV007370,USR004953,Laptop,Smart TV OS,2025-02-26
DEV007371,USR004953,Tablet,Smart TV OS,2025-05-18
DEV007372,USR004953,Smart TV,Android,2025-07-09
DEV007373,USR004954,Smart TV,Smart TV OS,2025-02-20
DEV007374,USR004955,Mobile,iOS,2025-09-22
DEV007375,USR004956,Streaming Stick,Windows,2025-07-26
DEV007376,USR004956,Mobile,Android,2025-01-11
DEV007377,USR004957,Smart TV,iOS,2025-02-24
DEV007378,USR004958,Mobile,Windows,2025-05-25
DEV007379,USR004959,Mobile,Windows,2025-05-06
DEV007380,USR004960,Mobile,Smart TV OS,2025-10-12
DEV007381,USR004960,Smart TV,iOS,2025-11-11
DEV007382,USR004961,Streaming Stick,Windows,2025-09-29
DEV007383,USR004962,Smart TV,Smart TV OS,2025-11-18
DEV007384,USR004962,Smart TV,iOS,2025-09-12
DEV007385,USR004962,Mobile,iOS,2025-09-28
DEV007386,USR004963,Gaming Console,Android,2025-01-11
DEV007387,USR004964,Smart TV,iOS,2025-10-11
DEV007388,USR004965,Laptop,macOS,2025-06-24
DEV007389,USR004966,Mobile,Windows,2025-04-10
DEV007390,USR004967,Mobile,Android,2025-06-06
DEV007391,USR004968,Laptop,iOS,2025-08-06
DEV007392,USR004968,Mobile,Smart TV OS,2025-05-09
DEV007393,USR004969,Streaming Stick,Android,2025-05-20
DEV007394,USR004969,Mobile,Smart TV OS,2025-10-28
DEV007395,USR004970,Streaming Stick,Smart TV OS,2025-07-25
DEV007396,USR004971,Mobile,iOS,2025-11-05
DEV007397,USR004971,Mobile,Android,2025-10-17
DEV007398,USR004972,Laptop,macOS,2025-02-19
DEV007399,USR004973,Tablet,Android,2025-11-16
DEV007400,USR004974,Gaming Console,Windows,2025-05-06
DEV007401,USR004975,Smart TV,Windows,2025-06-22
DEV007402,USR004976,Mobile,Android,2025-05-04
DEV007403,USR004977,Gaming Console,Android,2025-09-10
DEV007404,USR004978,Streaming Stick,Smart TV OS,2025-10-15
DEV007405,USR004979,Mobile,iOS,2025-02-09
DEV007406,USR004980,Laptop,Android,2025-03-12
DEV007407,USR004981,Laptop,Android,2025-01-23
DEV007408,USR004982,Smart TV,Android,2025-07-31
DEV007409,USR004983,Smart TV,iOS,2025-02-07
DEV007410,USR004984,Streaming Stick,iOS,2025-10-08
DEV007411,USR004985,Mobile,Android,2025-03-11
DEV007412,USR004986,Gaming Console,Windows,2025-04-20
DEV007413,USR004987,Mobile,iOS,2025-02-19
DEV007414,USR004988,Mobile,macOS,2025-01-06
DEV007415,USR004989,Mobile,Android,2025-07-29
DEV007416,USR004989,Smart TV,iOS,2025-03-03
DEV007417,USR004990,Smart TV,macOS,2025-11-26
DEV007418,USR004990,Gaming Console,Smart TV OS,2025-10-29
DEV007419,USR004990,Tablet,Windows,2025-08-19
DEV007420,USR004991,Mobile,Android,2025-02-17
DEV007421,USR004991,Mobile,Smart TV OS,2025-06-24
DEV007422,USR004992,Mobile,Windows,2025-11-10
DEV007423,USR004992,Streaming Stick,Windows,2025-03-02
DEV007424,USR004992,Smart TV,Android,2025-02-17
DEV007425,USR004993,Smart TV,iOS,2025-11-03
DEV007426,USR004993,Mobile,Android,2025-10-02
DEV007427,USR004994,Mobile,Android,2025-05-04
DEV007428,USR004994,Mobile,iOS,2025-01-23
DEV007429,USR004995,Smart TV,Windows,2025-05-22
DEV007430,USR004996,Mobile,macOS,2025-01-04
DEV007431,USR004997,Smart TV,Android,2025-09-08
DEV007432,USR004997,Smart TV,Android,2025-04-21
DEV007433,USR004997,Mobile,Smart TV OS,2025-07-30
DEV007434,USR004998,Smart TV,Windows,2025-02-21
DEV007435,USR004998,Tablet,macOS,2025-02-15
DEV007436,USR004999,Mobile,Android,2025-04-28
DEV007437,USR005000,Smart TV,iOS,2025-05-23
DEV007438,USR005000,Smart TV,Android,2025-01-01
DEV007439,USR005000,Smart TV,Smart TV OS,2025-08-07
DEV007440,USR005001,Laptop,Windows,2025-07-02
DEV007441,USR005001,Streaming Stick,Android,2025-08-20
DEV007442,USR005002,Smart TV,Smart TV OS,2025-03-26
DEV007443,USR005003,Mobile,iOS,2025-02-19
DEV007444,USR005004,Smart TV,Android,2025-10-20
DEV007445,USR005004,Laptop,Windows,2025-01-11
DEV007446,USR005004,Mobile,Android,2025-05-21
DEV007447,USR005005,Tablet,Android,2025-03-22
DEV007448,USR005006,Laptop,Android,2025-01-24
DEV007449,USR005007,Gaming Console,Smart TV OS,2025-04-11
DEV007450,USR005007,Smart TV,Windows,2025-04-18
DEV007451,USR005008,Smart TV,iOS,2025-06-01
DEV007452,USR005009,Smart TV,Android,2025-08-19
DEV007453,USR005010,Mobile,iOS,2025-03-10
DEV007454,USR005011,Mobile,macOS,2025-04-15
DEV007455,USR005012,Smart TV,iOS,2025-06-03
DEV007456,USR005013,Smart TV,Android,2025-08-10
DEV007457,USR005013,Tablet,Android,2025-03-20
DEV007458,USR005014,Mobile,macOS,2025-03-23
DEV007459,USR005014,Laptop,Android,2025-08-31
DEV007460,USR005015,Gaming Console,Android,2025-03-29
DEV007461,USR005016,Mobile,Windows,2025-09-30
DEV007462,USR005017,Laptop,Windows,2025-08-04
DEV007463,USR005018,Smart TV,Android,2025-03-22
DEV007464,USR005019,Streaming Stick,iOS,2025-03-20
DEV007465,USR005020,Tablet,Android,2025-08-11
DEV007466,USR005021,Mobile,Smart TV OS,2025-03-27
DEV007467,USR005022,Mobile,Android,2025-09-24
DEV007468,USR005023,Gaming Console,Windows,2025-09-29
DEV007469,USR005023,Smart TV,macOS,2025-10-30
DEV007470,USR005024,Smart TV,Android,2025-10-27
DEV007471,USR005024,Smart TV,Android,2025-06-18
DEV007472,USR005025,Smart TV,iOS,2025-03-22
DEV007473,USR005025,Gaming Console,iOS,2025-11-01
DEV007474,USR005026,Smart TV,macOS,2025-10-18
DEV007475,USR005027,Tablet,Windows,2025-08-18
DEV007476,USR005028,Mobile,iOS,2025-11-09
DEV007477,USR005029,Laptop,Android,2025-08-16
DEV007478,USR005029,Smart TV,Android,2025-05-23
DEV007479,USR005030,Laptop,iOS,2025-11-07
DEV007480,USR005031,Smart TV,Windows,2025-01-11
DEV007481,USR005032,Mobile,macOS,2025-06-01
DEV007482,USR005033,Laptop,Smart TV OS,2025-10-02
DEV007483,USR005034,Laptop,Windows,2025-02-16
DEV007484,USR005035,Smart TV,Android,2025-03-01
DEV007485,USR005035,Laptop,Windows,2025-03-06
DEV007486,USR005036,Smart TV,Android,2025-04-28
DEV007487,USR005036,Smart TV,Android,2025-10-01
DEV007488,USR005037,Smart TV,Windows,2025-02-27
DEV007489,USR005037,Mobile,Android,2025-10-14
DEV007490,USR005037,Mobile,Android,2025-09-03
DEV007491,USR005038,Laptop,Windows,2025-10-25
DEV007492,USR005039,Laptop,iOS,2025-03-11
DEV007493,USR005039,Laptop,Windows,2025-01-28
DEV007494,USR005040,Tablet,Windows,2025-10-03
DEV007495,USR005041,Smart TV,Android,2025-03-06
DEV007496,USR005041,Mobile,Android,2025-05-04
DEV007497,USR005042,Laptop,Android,2025-09-18
DEV007498,USR005042,Mobile,iOS,2025-11-07
DEV007499,USR005043,Laptop,Windows,2025-02-07
DEV007500,USR005044,Gaming Console,Windows,2025-10-10
DEV007501,USR005045,Tablet,macOS,2025-09-26
DEV007502,USR005046,Smart TV,Android,2025-05-13
DEV007503,USR005047,Smart TV,Android,2025-10-09
DEV007504,USR005048,Laptop,Android,2025-04-02
DEV007505,USR005049,Laptop,iOS,2025-09-09
DEV007506,USR005050,Streaming Stick,Android,2025-04-16
DEV007507,USR005050,Mobile,iOS,2025-03-13
DEV007508,USR005051,Smart TV,iOS,2025-04-23
DEV007509,USR005051,Smart TV,Android,2025-11-22
DEV007510,USR005052,Smart TV,Windows,2025-03-17
DEV007511,USR005053,Smart TV,iOS,2025-02-06
DEV007512,USR005053,Mobile,iOS,2025-08-05
DEV007513,USR005054,Smart TV,iOS,2025-10-07
DEV007514,USR005054,Gaming Console,Windows,2025-02-11
DEV007515,USR005055,Mobile,Windows,2025-06-14
DEV007516,USR005055,Mobile,macOS,2025-08-24
DEV007517,USR005056,Mobile,macOS,2025-05-22
DEV007518,USR005057,Tablet,iOS,2025-06-22
DEV007519,USR005057,Mobile,iOS,2025-01-16
DEV007520,USR005057,Laptop,Smart TV OS,2025-01-17
DEV007521,USR005058,Laptop,iOS,2025-01-14
DEV007522,USR005058,Laptop,Android,2025-01-13
DEV007523,USR005059,Mobile,iOS,2025-01-16
DEV007524,USR005059,Smart TV,iOS,2025-02-12
DEV007525,USR005060,Laptop,iOS,2025-11-23
DEV007526,USR005061,Mobile,Windows,2025-02-12
DEV007527,USR005062,Mobile,iOS,2025-09-04
DEV007528,USR005062,Mobile,Android,2025-02-20
DEV007529,USR005063,Tablet,iOS,2025-10-03
DEV007530,USR005064,Laptop,Windows,2025-01-30
DEV007531,USR005064,Smart TV,iOS,2025-11-19
DEV007532,USR005065,Gaming Console,macOS,2025-11-06
DEV007533,USR005065,Mobile,Smart TV OS,2025-01-14
DEV007534,USR005066,Laptop,Smart TV OS,2025-06-30
DEV007535,USR005066,Mobile,Smart TV OS,2025-06-10
DEV007536,USR005067,Tablet,Android,2025-02-28
DEV007537,USR005068,Laptop,iOS,2025-09-16
DEV007538,USR005068,Smart TV,macOS,2025-11-27
DEV007539,USR005069,Mobile,Android,2025-05-30
DEV007540,USR005070,Mobile,Android,2025-02-13
DEV007541,USR005071,Laptop,Windows,2025-03-17
DEV007542,USR005072,Mobile,Android,2025-10-23
DEV007543,USR005072,Smart TV,Smart TV OS,2025-10-04
DEV007544,USR005073,Mobile,Windows,2025-09-09
DEV007545,USR005074,Smart TV,macOS,2025-02-09
DEV007546,USR005075,Laptop,Android,2025-05-28
DEV007547,USR005076,Smart TV,Android,2025-01-22
DEV007548,USR005077,Mobile,iOS,2025-08-29
DEV007549,USR005078,Gaming Console,Smart TV OS,2025-08-11
DEV007550,USR005079,Smart TV,Windows,2025-01-23
DEV007551,USR005080,Smart TV,Android,2025-01-02
DEV007552,USR005081,Laptop,Android,2025-05-06
DEV007553,USR005081,Mobile,Android,2025-07-13
DEV007554,USR005082,Smart TV,Android,2025-06-24
DEV007555,USR005083,Tablet,Android,2025-09-22
DEV007556,USR005084,Gaming Console,Smart TV OS,2025-03-18
DEV007557,USR005085,Streaming Stick,Smart TV OS,2025-10-16
DEV007558,USR005086,Smart TV,Windows,2025-07-31
DEV007559,USR005087,Smart TV,iOS,2025-05-18
DEV007560,USR005088,Mobile,Android,2025-06-14
DEV007561,USR005089,Mobile,Android,2025-01-26
DEV007562,USR005090,Laptop,iOS,2025-03-29
DEV007563,USR005091,Laptop,Android,2025-07-12
DEV007564,USR005091,Tablet,iOS,2025-01-22
DEV007565,USR005092,Smart TV,iOS,2025-01-21
DEV007566,USR005093,Mobile,Smart TV OS,2025-01-28
DEV007567,USR005093,Tablet,Android,2025-07-28
DEV007568,USR005094,Tablet,Windows,2025-07-30
DEV007569,USR005095,Smart TV,Smart TV OS,2025-11-11
DEV007570,USR005095,Mobile,macOS,2025-10-13
DEV007571,USR005096,Laptop,macOS,2025-07-01
DEV007572,USR005097,Smart TV,Android,2025-01-09
DEV007573,USR005097,Laptop,Android,2025-11-16
DEV007574,USR005098,Laptop,iOS,2025-09-27
DEV007575,USR005098,Laptop,iOS,2025-04-05
DEV007576,USR005099,Laptop,Windows,2025-02-01
DEV007577,USR005100,Mobile,Smart TV OS,2025-01-25
DEV007578,USR005101,Gaming Console,Smart TV OS,2025-07-20
DEV007579,USR005101,Laptop,Android,2025-05-10
DEV007580,USR005101,Streaming Stick,Windows,2025-09-28
DEV007581,USR005102,Smart TV,Windows,2025-10-12
DEV007582,USR005103,Mobile,Smart TV OS,2025-01-03
DEV007583,USR005103,Laptop,Windows,2025-05-14
DEV007584,USR005104,Smart TV,Smart TV OS,2025-05-13
DEV007585,USR005104,Streaming Stick,Windows,2025-11-26
DEV007586,USR005105,Streaming Stick,Android,2025-08-31
DEV007587,USR005106,Mobile,Android,2025-05-08
DEV007588,USR005107,Laptop,iOS,2025-07-13
DEV007589,USR005108,Streaming Stick,Smart TV OS,2025-04-07
DEV007590,USR005108,Mobile,Android,2025-09-28
DEV007591,USR005109,Mobile,Smart TV OS,2025-07-24
DEV007592,USR005109,Mobile,Android,2025-05-18
DEV007593,USR005110,Smart TV,Smart TV OS,2025-02-03
DEV007594,USR005111,Laptop,Windows,2025-07-24
DEV007595,USR005112,Smart TV,Windows,2025-06-01
DEV007596,USR005112,Streaming Stick,iOS,2025-03-29
DEV007597,USR005113,Tablet,macOS,2025-11-27
DEV007598,USR005114,Tablet,iOS,2025-06-07
DEV007599,USR005114,Laptop,Android,2025-07-28
DEV007600,USR005115,Smart TV,iOS,2025-01-11
DEV007601,USR005116,Tablet,Windows,2025-08-03
DEV007602,USR005117,Mobile,iOS,2025-03-08
DEV007603,USR005117,Mobile,Windows,2025-07-08
DEV007604,USR005118,Mobile,iOS,2025-09-28
DEV007605,USR005118,Laptop,Android,2025-08-09
DEV007606,USR005119,Mobile,Smart TV OS,2025-06-08
DEV007607,USR005120,Mobile,Android,2025-05-09
DEV007608,USR005120,Streaming Stick,Windows,2025-02-12
DEV007609,USR005120,Streaming Stick,Smart TV OS,2025-08-25
DEV007610,USR005121,Tablet,Android,2025-07-19
DEV007611,USR005121,Tablet,Android,2025-05-30
DEV007612,USR005122,Smart TV,Android,2025-11-20
DEV007613,USR005122,Tablet,macOS,2025-07-19
DEV007614,USR005122,Mobile,Windows,2025-03-22
DEV007615,USR005123,Laptop,Windows,2025-07-11
DEV007616,USR005124,Laptop,macOS,2025-01-22
DEV007617,USR005124,Mobile,iOS,2025-04-06
DEV007618,USR005125,Mobile,Android,2025-04-28
DEV007619,USR005126,Streaming Stick,Android,2025-07-08
DEV007620,USR005126,Laptop,Windows,2025-06-24
DEV007621,USR005127,Laptop,Windows,2025-04-06
DEV007622,USR005128,Smart TV,Android,2025-01-12
DEV007623,USR005129,Gaming Console,Android,2025-08-29
DEV007624,USR005129,Mobile,Smart TV OS,2025-07-13
DEV007625,USR005130,Streaming Stick,Android,2025-05-24
