user_id,country,language,signup_date,acquisition_channel,age_group,account_status
USR004261,India,French,2025-03-07,Organic Search,55+,Active
USR004262,Brazil,Telugu,2025-04-14,Social Media,18-24,Active
USR004263,India,Bengali,2025-04-22,Social Media,25-34,Inactive
USR004264,India,Portuguese,2025-03-18,Organic Search,25-34,Active
USR004265,Brazil,German,2025-04-06,Organic Search,25-34,Active
USR004266,United States,Portuguese,2025-05-19,Paid Ads,18-24,Active
USR004267,Germany,Portuguese,2025-04-24,Organic Search,25-34,Active
USR004268,India,Spanish,2025-02-12,App Store,25-34,Active
USR004269,United Kingdom,Telugu,2025-02-04,Organic Search,45-54,Inactive
USR004270,India,Bengali,2025-06-18,Partner Bundle,35-44,Inactive
USR004271,United States,English,2025-05-19,App Store,35-44,Active
USR004272,United Kingdom,German,2025-05-10,Social Media,55+,Active
USR004273,United States,English,2025-04-08,Organic Search,35-44,Active
USR004274,United States,Spanish,2025-03-08,App Store,45-54,Active
USR004275,Germany,Hindi,2025-03-01,Paid Ads,18-24,Active
USR004276,United States,Hindi,2025-05-24,Referral,25-34,Active
USR004277,Canada,French,2025-02-23,Social Media,35-44,Active
USR004278,India,German,2025-04-29,Referral,25-34,Active
USR004279,UAE,English,2025-05-13,Social Media,25-34,Active
USR004280,United States,Tamil,2025-02-11,Referral,35-44,Active
USR004281,United States,German,2025-03-29,App Store,35-44,Active
USR004282,United States,French,2025-05-23,Partner Bundle,25-34,Active
USR004283,UAE,Tamil,2025-04-07,Partner Bundle,45-54,Inactive
USR004284,UAE,Hindi,2025-01-20,Partner Bundle,35-44,Active
USR004285,India,Bengali,2025-07-22,App Store,35-44,Active
USR004286,Germany,Tamil,2025-04-11,Social Media,45-54,Inactive
USR004287,India,Spanish,2025-02-18,Organic Search,18-24,Inactive
USR004288,India,French,2025-07-29,Paid Ads,25-34,Active
USR004289,France,Hindi,2025-02-05,Social Media,18-24,Active
USR004290,India,French,2025-05-16,Paid Ads,18-24,Active
USR004291,India,Portuguese,2025-04-24,Organic Search,35-44,Active
USR004292,United Kingdom,French,2025-03-09,Paid Ads,45-54,Active
USR004293,France,Bengali,2025-02-07,Organic Search,18-24,Active
USR004294,India,Spanish,2025-06-24,App Store,45-54,Inactive
USR004295,India,German,2025-03-27,Partner Bundle,25-34,Active
USR004296,India,Hindi,2025-06-04,Partner Bundle,35-44,Active
USR004297,India,Portuguese,2025-01-13,Social Media,35-44,Active
USR004298,India,Portuguese,2025-06-17,Social Media,35-44,Active
USR004299,Singapore,Telugu,2025-07-02,App Store,35-44,Active
USR004300,India,Hindi,2025-05-16,Paid Ads,18-24,Active
USR004301,United Kingdom,French,2025-03-06,Referral,18-24,Active
USR004302,Singapore,Tamil,2025-03-29,Partner Bundle,18-24,Active
USR004303,Canada,Portuguese,2025-04-27,Referral,45-54,Active
USR004304,India,Tamil,2025-04-05,Organic Search,25-34,Inactive
USR004305,United Kingdom,French,2025-03-16,Paid Ads,18-24,Active
USR004306,UAE,English,2025-07-02,Referral,55+,Active
USR004307,India,Telugu,2025-02-27,Organic Search,18-24,Active
USR004308,India,Telugu,2025-07-07,Organic Search,35-44,Active
USR004309,India,Tamil,2025-03-18,Social Media,45-54,Inactive
USR004310,United States,Spanish,2025-04-28,Partner Bundle,35-44,Active
USR004311,India,German,2025-06-22,Organic Search,55+,Inactive
USR004312,Australia,Telugu,2025-02-21,Referral,25-34,Active
USR004313,Canada,Tamil,2025-03-04,Social Media,18-24,Active
USR004314,United States,Telugu,2025-03-26,Partner Bundle,25-34,Active
USR004315,Australia,German,2025-04-18,Social Media,18-24,Active
USR004316,India,English,2025-08-10,Organic Search,25-34,Active
USR004317,Australia,German,2025-01-21,Referral,55+,Active
USR004318,United Kingdom,Hindi,2025-03-17,Organic Search,25-34,Active
USR004319,Canada,Hindi,2025-04-04,Social Media,25-34,Inactive
USR004320,India,French,2025-05-24,Paid Ads,45-54,Active
USR004321,United Kingdom,Tamil,2025-04-02,Referral,35-44,Active
USR004322,United States,German,2025-02-10,Organic Search,45-54,Active
USR004323,United States,Telugu,2025-04-07,Referral,55+,Active
USR004324,India,Bengali,2025-02-21,App Store,55+,Active
USR004325,India,English,2025-06-17,Referral,35-44,Active
USR004326,United States,Bengali,2025-08-16,Referral,25-34,Inactive
USR004327,United States,Spanish,2025-04-26,Social Media,25-34,Active
USR004328,United States,Hindi,2025-02-04,Referral,55+,Inactive
USR004329,United Kingdom,Hindi,2025-02-17,Organic Search,35-44,Active
USR004330,India,German,2025-03-21,App Store,55+,Inactive
USR004331,India,Hindi,2025-07-13,App Store,45-54,Active
USR004332,United States,French,2025-02-16,Referral,25-34,Active
USR004333,United Kingdom,Spanish,2025-02-23,Partner Bundle,45-54,Inactive
USR004334,United Kingdom,Bengali,2025-01-18,Referral,35-44,Active
USR004335,UAE,Portuguese,2025-04-25,Organic Search,35-44,Active
USR004336,Germany,Tamil,2025-02-03,Referral,25-34,Active
USR004337,India,French,2025-02-08,Social Media,55+,Active
USR004338,United Kingdom,Hindi,2025-07-01,Organic Search,25-34,Active
USR004339,United States,Bengali,2025-04-27,Referral,18-24,Inactive
USR004340,United States,Spanish,2025-05-13,Social Media,45-54,Active
USR004341,Brazil,Hindi,2025-02-26,Organic Search,35-44,Active
USR004342,United States,French,2025-07-11,Referral,18-24,Active
USR004343,Australia,Hindi,2025-06-13,App Store,25-34,Active
USR004344,Brazil,Spanish,2025-04-16,Referral,35-44,Active
USR004345,India,Portuguese,2025-02-17,Organic Search,25-34,Active
USR004346,India,Telugu,2025-07-15,Paid Ads,45-54,Inactive
USR004347,India,English,2025-02-08,App Store,55+,Active
USR004348,India,German,2025-04-23,Social Media,45-54,Active
USR004349,India,German,2025-01-27,Organic Search,35-44,Active
USR004350,Brazil,Portuguese,2025-08-10,Partner Bundle,25-34,Active
USR004351,Brazil,English,2025-04-05,Paid Ads,35-44,Active
USR004352,Australia,English,2025-02-05,Partner Bundle,25-34,Active
USR004353,Germany,Telugu,2025-01-27,Paid Ads,18-24,Active
USR004354,India,Telugu,2025-06-23,Organic Search,45-54,Inactive
USR004355,United Kingdom,Bengali,2025-03-10,Social Media,55+,Active
USR004356,India,French,2025-01-11,Organic Search,25-34,Inactive
USR004357,United States,Telugu,2025-03-29,Social Media,18-24,Active
USR004358,United States,Tamil,2025-09-25,App Store,25-34,Active
USR004359,United Kingdom,English,2025-03-13,Referral,18-24,Active
USR004360,India,Hindi,2025-09-16,Social Media,55+,Active
USR004361,India,Bengali,2025-08-01,App Store,18-24,Inactive
USR004362,United Kingdom,Tamil,2025-05-18,Organic Search,18-24,Active
USR004363,Canada,Telugu,2025-02-25,Referral,25-34,Active
USR004364,India,Bengali,2025-05-24,Paid Ads,18-24,Active
USR004365,India,German,2025-03-29,Partner Bundle,35-44,Active
USR004366,UAE,German,2025-04-28,Organic Search,45-54,Active
USR004367,India,Hindi,2025-02-26,Paid Ads,25-34,Inactive
USR004368,Australia,French,2025-03-08,Organic Search,45-54,Inactive
USR004369,India,Hindi,2025-05-16,Referral,35-44,Active
USR004370,Canada,Telugu,2025-05-01,Paid Ads,18-24,Inactive
USR004371,Canada,Portuguese,2025-01-15,App Store,35-44,Inactive
USR004372,Germany,Hindi,2025-06-14,Social Media,18-24,Active
USR004373,United States,French,2025-04-03,Paid Ads,25-34,Active
USR004374,India,Bengali,2025-02-23,Organic Search,18-24,Active
USR004375,France,Portuguese,2025-07-04,Organic Search,25-34,Active
USR004376,United States,French,2025-03-31,App Store,45-54,Inactive
USR004377,France,Bengali,2025-03-31,Partner Bundle,35-44,Active
USR004378,Germany,Telugu,2025-05-29,Organic Search,25-34,Active
USR004379,United States,German,2025-03-23,Organic Search,25-34,Active
USR004380,Brazil,French,2025-01-16,Organic Search,35-44,Active
USR004381,United States,Tamil,2025-02-17,Referral,35-44,Active
USR004382,Australia,Tamil,2025-06-26,Organic Search,18-24,Active
USR004383,Canada,Hindi,2025-02-07,Partner Bundle,35-44,Active
USR004384,United States,Spanish,2025-05-17,Social Media,45-54,Active
USR004385,United Kingdom,Tamil,2025-05-07,Organic Search,35-44,Active
USR004386,Germany,French,2025-05-22,App Store,25-34,Active
USR004387,United Kingdom,Spanish,2025-04-08,Referral,45-54,Inactive
USR004388,United States,French,2025-02-16,Partner Bundle,25-34,Active
USR004389,Canada,Tamil,2025-03-23,Partner Bundle,35-44,Active
USR004390,India,Spanish,2025-03-25,App Store,35-44,Active
USR004391,India,English,2025-07-21,Referral,35-44,Active
USR004392,India,Tamil,2025-06-07,Organic Search,25-34,Active
USR004393,United States,Hindi,2025-02-19,Social Media,35-44,Active
USR004394,UAE,Portuguese,2025-05-31,Referral,35-44,Inactive
USR004395,Canada,Tamil,2025-01-27,Partner Bundle,25-34,Inactive
USR004396,Brazil,English,2025-04-27,Organic Search,18-24,Inactive
USR004397,India,French,2025-04-18,Social Media,18-24,Active
USR004398,Australia,German,2025-02-24,Referral,18-24,Active
USR004399,India,Bengali,2025-01-27,Social Media,25-34,Active
USR004400,India,Spanish,2025-02-19,Organic Search,25-34,Active
USR004401,France,Portuguese,2025-02-21,Partner Bundle,45-54,Active
USR004402,India,Portuguese,2025-02-19,App Store,18-24,Active
USR004403,India,German,2025-05-25,Organic Search,25-34,Active
USR004404,United States,French,2025-01-15,Social Media,35-44,Active
USR004405,Germany,Telugu,2025-07-02,Paid Ads,25-34,Active
USR004406,Canada,Portuguese,2025-02-16,Partner Bundle,55+,Active
USR004407,India,Tamil,2025-05-06,Organic Search,35-44,Inactive
USR004408,India,Telugu,2025-05-25,Paid Ads,25-34,Inactive
USR004409,India,English,2025-06-28,App Store,35-44,Active
USR004410,India,French,2025-05-29,Organic Search,25-34,Inactive
USR004411,UAE,Hindi,2025-03-09,App Store,35-44,Active
USR004412,Singapore,English,2025-02-26,App Store,18-24,Inactive
USR004413,Brazil,Telugu,2025-05-31,Partner Bundle,25-34,Inactive
USR004414,France,French,2025-06-13,Organic Search,18-24,Inactive
USR004415,UAE,Hindi,2025-04-15,Organic Search,25-34,Active
USR004416,France,German,2025-02-14,Referral,35-44,Inactive
USR004417,Brazil,Telugu,2025-04-03,App Store,25-34,Active
USR004418,France,Hindi,2025-05-13,App Store,55+,Active
USR004419,United States,Telugu,2025-02-10,Paid Ads,25-34,Active
USR004420,India,Spanish,2025-05-08,Social Media,35-44,Active
USR004421,United Kingdom,Bengali,2025-03-10,Organic Search,25-34,Active
USR004422,United Kingdom,Telugu,2025-03-05,Referral,45-54,Active
USR004423,United Kingdom,English,2025-04-12,Organic Search,25-34,Active
USR004424,Australia,Portuguese,2025-06-27,App Store,55+,Active
USR004425,Australia,Tamil,2025-05-28,Social Media,45-54,Inactive
USR004426,India,French,2025-05-12,Referral,18-24,Active
USR004427,India,Tamil,2025-10-02,Paid Ads,45-54,Active
USR004428,UAE,Hindi,2025-06-27,Referral,25-34,Active
USR004429,United Kingdom,Hindi,2025-04-13,Paid Ads,18-24,Active
USR004430,India,Bengali,2025-03-26,App Store,25-34,Active
USR004431,France,German,2025-06-08,Organic Search,18-24,Active
USR004432,India,Telugu,2025-05-13,Social Media,35-44,Inactive
USR004433,United States,English,2025-02-05,Organic Search,25-34,Active
USR004434,India,Tamil,2025-03-07,Organic Search,25-34,Active
USR004435,UAE,Telugu,2025-02-05,App Store,35-44,Inactive
USR004436,Australia,Telugu,2025-02-15,Organic Search,25-34,Active
USR004437,United States,Spanish,2025-03-07,App Store,55+,Active
USR004438,Singapore,Portuguese,2025-03-30,Partner Bundle,35-44,Inactive
USR004439,Singapore,Portuguese,2025-03-12,Organic Search,35-44,Active
USR004440,Australia,German,2025-03-11,Referral,25-34,Active
USR004441,UAE,Portuguese,2025-05-05,Referral,25-34,Active
USR004442,Australia,Telugu,2025-04-10,Partner Bundle,55+,Active
USR004443,Canada,Telugu,2025-07-11,Organic Search,18-24,Active
USR004444,United States,Portuguese,2025-05-28,App Store,18-24,Active
USR004445,India,Hindi,2025-05-09,Partner Bundle,25-34,Active
USR004446,India,German,2025-06-14,Referral,45-54,Inactive
USR004447,Germany,Bengali,2025-02-16,Organic Search,55+,Active
USR004448,India,Bengali,2025-05-24,Social Media,18-24,Active
USR004449,United States,Spanish,2025-03-05,Partner Bundle,18-24,Active
USR004450,India,German,2025-07-05,Organic Search,45-54,Inactive
USR004451,United States,French,2025-04-25,Referral,25-34,Active
USR004452,India,French,2025-03-08,Organic Search,25-34,Active
USR004453,France,Hindi,2025-07-22,Partner Bundle,18-24,Active
USR004454,Brazil,Tamil,2025-05-22,Referral,25-34,Active
USR004455,Singapore,English,2025-03-28,Partner Bundle,45-54,Active
USR004456,Canada,Bengali,2025-08-16,Partner Bundle,25-34,Active
USR004457,Brazil,Portuguese,2025-08-03,Referral,45-54,Inactive
USR004458,United States,German,2025-04-05,Partner Bundle,25-34,Active
USR004459,United Kingdom,Tamil,2025-01-16,Organic Search,35-44,Inactive
USR004460,India,English,2025-03-27,Organic Search,25-34,Inactive
USR004461,UAE,Tamil,2025-05-26,Paid Ads,25-34,Inactive
USR004462,India,English,2025-03-21,Referral,45-54,Active
USR004463,United Kingdom,German,2025-02-13,Partner Bundle,45-54,Active
USR004464,Germany,Portuguese,2025-04-23,App Store,18-24,Active
USR004465,United Kingdom,German,2025-03-10,Paid Ads,45-54,Inactive
USR004466,India,Spanish,2025-06-07,Partner Bundle,25-34,Active
USR004467,United Kingdom,French,2025-01-22,Social Media,25-34,Active
USR004468,Germany,Spanish,2025-07-17,Organic Search,45-54,Active
USR004469,India,French,2025-06-19,Referral,35-44,Active
USR004470,Australia,Tamil,2025-01-27,Organic Search,25-34,Active
USR004471,UAE,Spanish,2025-02-19,Organic Search,45-54,Inactive
USR004472,Brazil,German,2025-04-01,Social Media,25-34,Active
USR004473,United States,Telugu,2025-07-15,Paid Ads,35-44,Active
USR004474,India,English,2025-03-04,Organic Search,55+,Inactive
USR004475,United States,Spanish,2025-03-30,App Store,35-44,Active
USR004476,Canada,Tamil,2025-06-08,Referral,35-44,Active
USR004477,UAE,Hindi,2025-04-23,Social Media,18-24,Active
USR004478,Singapore,Bengali,2025-04-05,Organic Search,25-34,Active
USR004479,UAE,Telugu,2025-02-19,App Store,35-44,Inactive
USR004480,Canada,Hindi,2025-05-29,Social Media,35-44,Inactive
USR004481,Canada,German,2025-07-19,Social Media,45-54,Active
USR004482,India,French,2025-06-01,Referral,45-54,Active
USR004483,United States,Hindi,2025-04-10,Social Media,25-34,Active
USR004484,UAE,French,2025-05-09,Referral,35-44,Active
USR004485,Canada,Portuguese,2025-03-23,Paid Ads,25-34,Inactive
USR004486,United States,Hindi,2025-05-26,Social Media,25-34,Inactive
USR004487,India,Tamil,2025-05-14,Partner Bundle,55+,Active
USR004488,India,French,2025-05-06,Social Media,35-44,Active
USR004489,United Kingdom,Bengali,2025-03-25,Organic Search,55+,Active
USR004490,UAE,French,2025-04-14,Partner Bundle,35-44,Active
USR004491,India,Portuguese,2025-03-08,Social Media,35-44,Active
USR004492,India,Spanish,2025-05-04,Paid Ads,25-34,Active
USR004493,Canada,Telugu,2025-03-29,App Store,18-24,Active
USR004494,India,German,2025-03-22,Organic Search,35-44,Inactive
USR004495,India,English,2025-10-03,Social Media,25-34,Active
USR004496,India,Spanish,2025-01-16,Referral,35-44,Active
USR004497,United States,Portuguese,2025-05-12,Social Media,25-34,Inactive
USR004498,United Kingdom,Portuguese,2025-01-30,Organic Search,25-34,Active
USR004499,UAE,German,2025-04-10,Social Media,25-34,Active
USR004500,United Kingdom,German,2025-06-06,Organic Search,35-44,Active
USR004501,Australia,French,2025-02-20,Organic Search,55+,Active
USR004502,India,French,2025-01-23,Paid Ads,55+,Inactive
USR004503,Australia,French,2025-05-15,Organic Search,45-54,Inactive
USR004504,Canada,Hindi,2025-02-27,Paid Ads,55+,Active
USR004505,India,Telugu,2025-02-14,Partner Bundle,25-34,Active
USR004506,Canada,Spanish,2025-03-24,Organic Search,18-24,Active
USR004507,India,English,2025-08-19,Organic Search,25-34,Active
USR004508,United Kingdom,Spanish,2025-03-22,Partner Bundle,35-44,Active
USR004509,Canada,Portuguese,2025-03-11,Paid Ads,45-54,Active
USR004510,Australia,Portuguese,2025-03-22,App Store,45-54,Inactive
USR004511,UAE,Telugu,2025-02-10,App Store,45-54,Inactive
USR004512,Singapore,English,2025-03-23,Paid Ads,35-44,Active
USR004513,France,Tamil,2025-07-15,Partner Bundle,25-34,Active
USR004514,UAE,English,2025-02-16,Organic Search,18-24,Active
USR004515,India,Hindi,2025-02-20,Referral,25-34,Active
USR004516,United States,Spanish,2025-02-21,Paid Ads,25-34,Active
USR004517,India,Tamil,2025-02-07,Paid Ads,18-24,Active
USR004518,India,Telugu,2025-06-28,Organic Search,25-34,Active
USR004519,United States,Bengali,2025-06-13,App Store,25-34,Inactive
USR004520,UAE,Portuguese,2025-04-10,App Store,35-44,Active
USR004521,United States,Telugu,2025-06-17,Organic Search,45-54,Active
USR004522,Canada,Tamil,2025-03-12,Referral,25-34,Active
USR004523,United States,German,2025-03-26,Social Media,45-54,Inactive
USR004524,United Kingdom,Hindi,2025-04-27,Social Media,45-54,Active
USR004525,France,Bengali,2025-04-04,Referral,25-34,Active
USR004526,India,German,2025-06-08,Referral,25-34,Active
USR004527,Singapore,Hindi,2025-06-27,Referral,25-34,Inactive
USR004528,India,Spanish,2025-01-31,Referral,25-34,Inactive
USR004529,Singapore,Telugu,2025-07-24,Paid Ads,25-34,Active
USR004530,India,Bengali,2025-04-22,Organic Search,25-34,Active
USR004531,United Kingdom,German,2025-03-12,Organic Search,35-44,Active
USR004532,Brazil,Bengali,2025-04-07,Referral,18-24,Active
USR004533,United Kingdom,Tamil,2025-05-16,Paid Ads,45-54,Active
USR004534,United Kingdom,Hindi,2025-03-13,Referral,18-24,Active
USR004535,Canada,Hindi,2025-05-22,Paid Ads,25-34,Active
USR004536,India,Bengali,2025-03-21,Partner Bundle,18-24,Active
USR004537,India,French,2025-08-16,Paid Ads,25-34,Inactive
USR004538,India,Bengali,2025-03-05,Partner Bundle,25-34,Inactive
USR004539,India,Portuguese,2025-03-28,Organic Search,35-44,Active
USR004540,Singapore,Tamil,2025-06-28,Social Media,35-44,Active
USR004541,France,Portuguese,2025-06-26,Social Media,25-34,Active
USR004542,India,Tamil,2025-04-06,Paid Ads,35-44,Active
USR004543,France,Spanish,2025-08-10,Partner Bundle,25-34,Active
USR004544,India,Bengali,2025-01-28,Organic Search,45-54,Active
USR004545,India,English,2025-04-14,Organic Search,25-34,Active
USR004546,Germany,Tamil,2025-03-22,Paid Ads,35-44,Active
USR004547,India,Spanish,2025-04-12,Social Media,25-34,Inactive
USR004548,India,Spanish,2025-03-03,Organic Search,35-44,Active
